"","X","file","tier_num","tier_name","tier_type","tier_xmin","tier_xmax","xmin","xmax","text","annotation_num","word","rate","Word","WFfreqcount","spell.check.OK..1.0.","CUMfreqcount","SUBTLEX","lgSUBTLEX","Google00","Google00cum","Google00pm","lgGoogle00","duration","length","log_freq","log_duration","log_freq_z","duration_z","length_z","rate_z"
"299",23755,"0dc200a307ba3ae9ae8e18bc837a3bcc.TextGrid",1,"ORT-MAU","IntervalTier",0,2.329977,1.637098,1.967075,"Boden",8,"boden",12.446474793528,"Boden",2680,1,2711,106.74,3.433,445596,448172,74.07365,5.651,0.329977,5,7.8935720735049,-1.10873232392025,-0.0525030726907545,-0.648575595842557,-0.414870598394198,1.07424601230038
"300",23813,"0dc4a8106e7d654cde45a300c92a2595.TextGrid",1,"ORT-MAU","IntervalTier",0,4.769977,2.637098,3.00712,"eines",10,"eines",12.1593877706329,"eines",8815,1,10181,400.84,4.008,8858108,8977108,1483.73207,6.953,0.370022,5,9.08421009483197,-0.994192815652051,0.388429556670969,-0.355246107311514,-0.414870598394198,0.776871525663442
"301",23898,"0dc54bdd3a1627f15eb642a70f4a3a14.TextGrid",1,"ORT-MAU","IntervalTier",0,3.88,2.66712,2.997098,"leid",10,"leid",10.5670103092784,"Leid",11689,1,23004,905.7,4.362,95006,126388,20.88935,5.102,0.329978,4,9.36640350760777,-1.1087292934106,0.492935108530556,-0.648568270845967,-1.16311935621231,-0.872567119550244
"302",24103,"0dccfbc5c872ab002f05cab6707bc4a9.TextGrid",1,"ORT-MAU","IntervalTier",0,0.949977,0.44712,0.949977,"dauern",3,"dauern",10.5265706432893,"dauern",1349,1,1349,53.11,3.13,62685,64697,10.69309,4.811,0.502857,6,7.20711885620776,-0.687449443536257,-0.306719397564441,0.617769815001406,0.33337815942391,-0.914455898750382
"303",24109,"0dd1d3ee9b94a3aa4ad14ca77f638264.TextGrid",1,"ORT-MAU","IntervalTier",0,3.9,0,0.557098,"Joghurt",1,"joghurt",10.7692307692308,"Joghurt",57,1,57,2.24,1.763,6586,6586,1.08853,3.819,0.557098,7,4.04305126783455,-0.585014111981557,-1.47847824973397,1.01508495515404,1.08162691724202,-0.66310030053696
"304",24204,"0dd74f936475eff5dfa5e5e69bd34670.TextGrid",1,"ORT-MAU","IntervalTier",0,6.350023,1.96712,2.622086,"Einsatz",5,"einsatz",9.60626441825486,"Einsatz",885,1,917,36.1,2.963,784411,786421,129.97928,5.896,0.654966,7,6.78558764500793,-0.423171953091119,-0.462826343574117,1.73196772163065,1.08162691724202,-1.86774033654399
"305",24271,"0dd84fa64fb6bf178fea65bd070220f5.TextGrid",1,"ORT-MAU","IntervalTier",0,3.34,0.437098,0.907075,"Spatz",3,"spatz",12.5748502994012,"Spatz",62,1,62,2.44,1.799,3752,3903,0.64509,3.592,0.469977,5,4.12713438504509,-0.755071521645659,-1.44733949110836,0.376923927052833,-0.414870598394198,1.20722172040039
"306",24323,"0dd84fa64fb6bf178fea65bd070220f5.TextGrid",1,"ORT-MAU","IntervalTier",0,3.34,3.037098,3.34,"Dach",13,"dach",12.5748502994012,"Dach",1230,1,1239,48.78,3.093,90413,92188,15.23679,4.965,0.302902,4,7.11476944836646,-1.19434595813152,-0.340919436946749,-0.846899878573932,-1.16311935621231,1.20722172040039
"307",24466,"0de343904675180cd848b52e19fd15c7.TextGrid",1,"ORT-MAU","IntervalTier",0,4.46,3.197098,3.437098,"frei",11,"frei",10.762331838565,"frei",3819,1,3975,156.5,3.599,532779,571995,94.53906,5.757,0.24,4,8.24774388722552,-1.42711635564014,0.078658461102346,-1.30765681421083,-1.16311935621231,-0.670246447180572
"308",24565,"0deb382a7d041bb31130af0c84f04c18.TextGrid",1,"ORT-MAU","IntervalTier",0,3.92,3.457098,3.86712,"clean",12,"clean",11.2244897959184,"clean",125,0,143,5.63,2.158,5641,10854,1.79394,4.036,0.410022,5,4.8283137373023,-0.891544462186766,-1.1876695915193,-0.0622462436271168,-0.414870598394198,-0.191527541925978
"309",24618,"0deded0964f785b2570f79505489962a.TextGrid",1,"ORT-MAU","IntervalTier",0,2.8,0.237098,0.847075,"liefern",2,"liefern",10.7142857142857,"liefern",431,1,467,18.39,2.67,225384,227660,37.62753,5.357,0.609977,7,6.06610809010375,-0.494334027443661,-0.729273413324426,1.40242344994822,1.08162691724202,-0.720014254162471
"310",25038,"0e08f94993c9c606a5be723f061c4522.TextGrid",1,"ORT-MAU","IntervalTier",0,4.389977,0.737098,1.12712,"schnell",5,"schnell",12.0729561908867,"schnell",8885,1,11518,453.48,4.061,727318,772423,127.6657,5.888,0.390022,7,9.09211974058875,-0.941552131193034,0.391358760037891,-0.208746175469317,1.08162691724202,0.687342760493038
"311",25102,"0e09a3c75cd0b7c22df39e8d0c304d48.TextGrid",1,"ORT-MAU","IntervalTier",0,4.1,0,0.257098,"Jetzt",1,"jetzt",10,"jetzt",52473,1,71014,2795.94,4.851,1610064,1955802,323.25401,6.291,0.257098,5,10.8680540305752,-1.35829794381484,1.04904595130074,-1.18241402247894,-0.414870598394198,-1.45989565129348
"312",25129,"0e09a3c75cd0b7c22df39e8d0c304d48.TextGrid",1,"ORT-MAU","IntervalTier",0,4.1,1.397098,1.897098,"mehr",7,"mehr",10,"mehr",43481,1,45770,1802.04,4.661,6973403,7184635,1187.473,6.856,0.5,4,10.6800793400507,-0.693147180559945,0.979432707760924,0.596842299737749,-1.16311935621231,-1.45989565129348
"313",25153,"0e09a3c75cd0b7c22df39e8d0c304d48.TextGrid",1,"ORT-MAU","IntervalTier",0,4.1,3.077098,3.657098,"vierzehn",12,"vierzehn",10,"vierzehn",47,1,66,2.6,1.826,30762,35301,5.83453,4.548,0.58,8,3.85014760171006,-0.544727175441672,-1.54991685592176,1.18284202710654,1.82987567506012,-1.45989565129348
"314",25176,"0e0c12da8af62aec6440f2aeb9603b60.TextGrid",1,"ORT-MAU","IntervalTier",0,7.56,0.157098,0.52712,"müssen",2,"müssen",12.4338624338624,"müssen",29116,1,29613,1165.91,4.471,3073823,3094931,511.5287,6.491,0.370022,6,10.2790431302381,-0.994192815652051,0.830915738460028,-0.355246107311514,0.33337815942391,1.06118170189367
"315",25261,"0e0c12da8af62aec6440f2aeb9603b60.TextGrid",1,"ORT-MAU","IntervalTier",0,7.56,5.217098,5.717098,"breiten",15,"breiten",12.4338624338624,"breiten",40,1,43,1.69,1.643,182305,194636,32.16934,5.289,0.5,7,3.68887945411394,-0.693147180559945,-1.60963978352707,0.596842299737749,1.08162691724202,1.06118170189367
"316",25388,"0e0f9b192db7896f8f291a0137b8e1da.TextGrid",1,"ORT-MAU","IntervalTier",0,3.68,1.117098,1.477098,"brummt",4,"brummt",11.9565217391304,"brummt",24,1,26,1.02,1.431,2001,2036,0.33651,3.309,0.36,6,3.17805383034795,-1.02165124753198,-1.7988154031511,-0.428657223157639,0.33337815942391,0.566736001717547
"317",25400,"0e0f9b192db7896f8f291a0137b8e1da.TextGrid",1,"ORT-MAU","IntervalTier",0,3.68,1.747075,2.477098,"Netzteil",6,"netzteil",11.9565217391304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.730023,8,NA,-0.314679238486716,NA,2.28175999084465,1.82987567506012,0.566736001717547
"318",25493,"0e10ce1eb7ac93e3ac3c230f028ea6da.TextGrid",1,"ORT-MAU","IntervalTier",0,5.12,3.26712,3.677098,"ziehen",11,"ziehen",8.7890625,"ziehen",2609,1,3140,123.63,3.497,448667,483878,79.97512,5.685,0.409978,6,7.86672228513673,-0.891651779260039,-0.0624464371482318,-0.0625685434771692,0.33337815942391,-2.71422583236717
"319",25664,"0e14b2f2352b602483b5e7d107a07040.TextGrid",1,"ORT-MAU","IntervalTier",0,2.18,0.797098,1.297098,"Menschen",3,"menschen",11.0091743119266,"Menschen",11346,1,11425,449.82,4.058,4310378,4321380,714.2356,6.636,0.5,8,9.33662053788651,-0.693147180559945,0.481905490028403,0.59684229973775,1.82987567506012,-0.414558631493691
"320",25677,"0e14b2f2352b602483b5e7d107a07040.TextGrid",1,"ORT-MAU","IntervalTier",0,2.18,1.66712,2.095374,"Angst",5,"angst",11.0091743119266,"Angst",10769,1,10908,429.47,4.038,599506,605617,100.09608,5.782,0.428254,5,9.28442691532888,-0.848038801482941,0.462576465742249,0.0713030942402315,-0.414870598394198,-0.414558631493691
"321",25712,"0e1aeb9c9f25da8a994b4b21e7bf8ae7.TextGrid",1,"ORT-MAU","IntervalTier",0,5.249977,1.747075,2.30712,"bekommen",3,"bekommen",13.1429147213407,"bekommen",7231,1,7282,286.7,3.862,469767,471622,77.94946,5.674,0.560045,8,8.88613261817495,-0.579738141338547,0.315074917363912,1.03667172011099,1.82987567506012,1.79564213783142
"322",25801,"0e1b719b7b48fbb7f5b60bf10de800f3.TextGrid",1,"ORT-MAU","IntervalTier",0,3.969977,1.48712,1.917098,"weichen",4,"weichen",11.5869688917593,"weichen",141,1,161,6.34,2.21,76163,100531,16.61572,5.002,0.429978,7,4.94875989037817,-0.844021234394087,-1.14306439831956,0.0839313883650278,1.08162691724202,0.183940613880199
"323",25813,"0e1b719b7b48fbb7f5b60bf10de800f3.TextGrid",1,"ORT-MAU","IntervalTier",0,3.969977,2.117098,2.54712,"Text",6,"text",11.5869688917593,"Text",716,1,753,29.65,2.877,973116,1035597,171.16297,6.015,0.430022,4,6.57368016696065,-0.843918908812602,-0.54130268970378,0.0842536882150817,-1.16311935621231,0.183940613880199
"324",25866,"0e2582c9603576c5fb6c536922322eaf.TextGrid",1,"ORT-MAU","IntervalTier",0,3.170023,0.577098,0.917098,"nichts",4,"nichts",12.6182049783235,"nichts",41310,1,48598,1913.38,4.687,1854958,2046566,338.25544,6.311,0.34,6,10.6288598803908,-1.07880966137193,0.96046444820782,-0.575157154999839,0.33337815942391,1.25212996897887
"325",25873,"0e2582c9603576c5fb6c536922322eaf.TextGrid",1,"ORT-MAU","IntervalTier",0,3.170023,0.917098,1.557098,"dagegen",5,"dagegen",12.6182049783235,"dagegen",2030,1,2162,85.12,3.335,906953,1094940,180.97115,6.039,0.64,7,7.61579107203583,-0.446287102628419,-0.155374562741082,1.62234182263314,1.08162691724202,1.25212996897887
"326",25891,"0e2582c9603576c5fb6c536922322eaf.TextGrid",1,"ORT-MAU","IntervalTier",0,3.170023,2.067075,2.297098,"auch",8,"auch",12.6182049783235,"auch",69295,1,73515,2894.41,4.866,29153110,32379659,5351.69438,7.51,0.230023,4,11.1461280325029,-1.46957597505861,1.15202594910937,-1.38073830521031,-1.16311935621231,1.25212996897887
"327",25895,"0e2582c9603576c5fb6c536922322eaf.TextGrid",1,"ORT-MAU","IntervalTier",0,3.170023,2.297098,2.647075,"wenig",9,"wenig",12.6182049783235,"wenig",5546,1,5605,220.68,3.749,1370957,1406409,232.4506,6.148,0.349977,5,8.62083222617572,-1.04988784094367,0.21682540968858,-0.502075664000358,-0.414870598394198,1.25212996897887
"328",25920,"0e27f3059dd05dd9efbed9fb827472bd.TextGrid",1,"ORT-MAU","IntervalTier",0,5.009977,0.277098,0.997098,"Festival",3,"festival",10.9780943106126,"Festival",90,1,102,4.02,2.013,13716,15522,2.56547,4.191,0.72,8,4.49980967033027,-0.328504066972036,-1.30932550995247,2.20834155000193,1.82987567506012,-0.446752352206742
"329",26196,"0e2cec72afad10ddc99bb3b1fc8b5394.TextGrid",1,"ORT-MAU","IntervalTier",0,11.18,5.197098,5.537098,"auch",14,"auch",11.7173524150268,"auch",69295,1,73515,2894.41,4.866,29153110,32379659,5351.69438,7.51,0.34,4,11.1461280325029,-1.07880966137193,1.15202594910937,-0.57515715499984,-1.16311935621231,0.318996294581432
"330",26372,"0e30354a261eaf54a146452d540eb06d.TextGrid",1,"ORT-MAU","IntervalTier",0,4.2,1.137098,1.56712,"sagt",7,"sagt",9.04761904761905,"sagt",11986,1,13080,514.98,4.117,663599,673303,111.28319,5.828,0.430022,4,9.39149458101813,-0.843918908812602,0.502227162684854,0.0842536882150817,-1.16311935621231,-2.44640418080151
"331",26551,"0e388954ca761b0e2bb25bfc214fc6bb.TextGrid",1,"ORT-MAU","IntervalTier",0,2.3,0.767075,1.057098,"hatte",4,"hatte",11.304347826087,"hatte",24885,1,25598,1007.83,4.408,5577532,5637464,931.75732,6.751,0.290023,5,10.1220204912927,-1.23779504880169,0.772765063091553,-0.941238509683715,-0.414870598394198,-0.108807882619393
"332",26568,"0e388954ca761b0e2bb25bfc214fc6bb.TextGrid",1,"ORT-MAU","IntervalTier",0,2.3,1.657098,2.237098,"Zweifel",7,"zweifel",11.304347826087,"Zweifel",884,1,897,35.32,2.953,355178,356039,58.84595,5.551,0.58,7,6.78445706263764,-0.544727175441672,-0.463245035610076,1.18284202710654,1.08162691724202,-0.108807882619393
"333",26622,"0e3bb4eccdbf1cbc152fe52a20d2ddc7.TextGrid",1,"ORT-MAU","IntervalTier",0,11.02,2.257098,2.497098,"dass",9,"dass",12.1597096188748,"dass",123254,1,141710,5579.35,5.151,19137820,19656969,3248.89433,7.294,0.24,4,11.7220025457394,-1.42711635564015,1.36529132343425,-1.30765681421083,-1.16311935621231,0.777204907001075
"334",26666,"0e3bb4eccdbf1cbc152fe52a20d2ddc7.TextGrid",1,"ORT-MAU","IntervalTier",0,11.02,4.74712,4.977098,"eben",17,"eben",12.1597096188748,"eben",4935,1,5247,206.58,3.72,1031001,1084288,179.2106,6.035,0.229978,4,8.50410795186758,-1.46977162680782,0.173598551265511,-1.38106793005696,-1.16311935621231,0.777204907001075
"335",26801,"0e3cc6088b330dc0887182b6687006d4.TextGrid",1,"ORT-MAU","IntervalTier",0,2.629977,1.08712,1.607075,"Ingrid",5,"ingrid",11.4069438630072,"Ingrid",53,1,53,2.09,1.732,39487,41060,6.78638,4.613,0.519955,6,3.97029191355212,-0.654013009612871,-1.50542344451169,0.743012606733302,0.33337815942391,-0.00253542382811919
"336",26825,"0e3d3638f51dd0a6726c5d7deb6b2ad9.TextGrid",1,"ORT-MAU","IntervalTier",0,4.449977,0,0.54712,"Verwirrt",1,"verwirrt",11.6854536551537,"verwirrt",697,1,720,28.35,2.858,25282,26867,4.44056,4.429,0.54712,8,6.54678541076052,-0.603087122192296,-0.55126270723635,0.941996139157969,1.82987567506012,0.285954475951112
"337",26852,"0e3d3638f51dd0a6726c5d7deb6b2ad9.TextGrid",1,"ORT-MAU","IntervalTier",0,4.449977,1.557098,2.137098,"langsam",5,"langsam",11.6854536551537,"langsam",2953,1,3742,147.33,3.573,268700,296757,49.04785,5.472,0.58,7,7.99057688174392,-0.544727175441672,-0.0165789846040265,1.18284202710654,1.08162691724202,0.285954475951112
"338",26908,"0e4a01344a8cefa330367a8cc7b74d58.TextGrid",1,"ORT-MAU","IntervalTier",0,10.749977,0.16712,0.44712,"wird",2,"wird",12.1860725841553,"wird",62904,1,65198,2566.95,4.814,19861062,20186098,3336.34851,7.305,0.28,4,11.0493650336714,-1.27296567581289,1.11619141104199,-1.01465695052643,-1.16311935621231,0.804512561619029
"339",26971,"0e4a01344a8cefa330367a8cc7b74d58.TextGrid",1,"ORT-MAU","IntervalTier",0,10.749977,4.057098,4.297098,"drei",15,"drei",12.1860725841553,"drei",8501,1,10601,417.38,4.025,2351913,2550089,421.47748,6.407,0.24,4,9.04793908261736,-1.42711635564014,0.374997201497585,-1.30765681421083,-1.16311935621231,0.804512561619029
"340",26976,"0e4a01344a8cefa330367a8cc7b74d58.TextGrid",1,"ORT-MAU","IntervalTier",0,10.749977,4.297098,4.727075,"Jahre",16,"jahre",12.1860725841553,"Jahre",8780,1,8903,350.53,3.95,3585423,3592870,593.82782,6.555,0.429977,5,9.08023168662916,-0.844023560097176,0.386956220561995,0.0839240633684363,-0.414870598394198,0.804512561619029
"341",27103,"0e52cfa905226ad541b25697ce84e588.TextGrid",1,"ORT-MAU","IntervalTier",0,3.98,0.187075,0.597098,"könnte",2,"könnte",10.8040201005025,"könnte",16799,1,18421,725.26,4.265,1722748,1744506,288.33111,6.242,0.410023,6,9.72907463981021,-0.891542023296217,0.627244220998994,-0.0622389186305253,0.33337815942391,-0.627064329899778
"342",27139,"0e52cfa905226ad541b25697ce84e588.TextGrid",1,"ORT-MAU","IntervalTier",0,3.98,2.417098,3.097098,"Aufgabe",9,"aufgabe",10.8040201005025,"Aufgabe",1498,1,1503,59.18,3.177,1177626,1179994,195.02884,6.072,0.68,7,7.31188616407716,-0.385662480811985,-0.26792059918698,1.91534168631753,1.08162691724202,-0.627064329899778
"343",27176,"0e560694e820c6a36f9142014fd90f6d.TextGrid",1,"ORT-MAU","IntervalTier",0,4.86,1.037098,1.317098,"würde",3,"würde",10.9053497942387,"würde",25985,1,27279,1074.02,4.436,2100838,2296056,379.49103,6.361,0.28,5,10.1652747274425,-1.27296567581289,0.78878353699796,-1.01465695052643,-0.414870598394198,-0.522103592378419
"344",27245,"0e5ce6b5a3dbe5177f553e138319dc15.TextGrid",1,"ORT-MAU","IntervalTier",0,4.049977,0.116871,0.296871,"Fett",2,"fett",11.3580891940868,"fett",483,1,736,28.98,2.867,18434,55464,9.16706,4.744,0.18,4,6.18001665365257,-1.71479842809193,-0.687089305700835,-1.74715660973743,-1.16311935621231,-0.0531407488041983
"345",27320,"0e636da32f11d017c43b1b93c63f749d.TextGrid",1,"ORT-MAU","IntervalTier",0,2.64,0.682086,1.257098,"Vorhaben",4,"vorhaben",12.1212121212121,"vorhaben",230,1,372,14.65,2.572,5027,149865,24.76961,5.176,0.575012,8,5.4380793089232,-0.553364368837335,-0.961853237620755,1.1463049441051,1.82987567506012,0.737327891701657
"346",27452,"0e6fd59e4dcf6f48ead5336bf71ba7e2.TextGrid",1,"ORT-MAU","IntervalTier",0,10.64,2.737098,3.157098,"Ludwig",10,"ludwig",12.593984962406,"Ludwig",100,1,100,3.94,2.004,314320,321276,53.10034,5.507,0.42,6,4.60517018598809,-0.867500567704723,-1.27030702711574,0.0108425723689546,0.33337815942391,1.22704205407706
"347",27520,"0e6fd59e4dcf6f48ead5336bf71ba7e2.TextGrid",1,"ORT-MAU","IntervalTier",0,10.64,6.50712,7.017098,"auch",20,"auch",12.593984962406,"auch",69295,1,73515,2894.41,4.866,29153110,32379659,5351.69438,7.51,0.509978,4,11.1461280325029,-0.673387691449105,1.15202594910937,0.669931115733824,-1.16311935621231,1.22704205407706
"348",27525,"0e6fd59e4dcf6f48ead5336bf71ba7e2.TextGrid",1,"ORT-MAU","IntervalTier",0,10.64,7.017098,7.337098,"unter",21,"unter",12.593984962406,"unter",9616,1,10639,418.87,4.027,6606928,7471572,1234.89781,6.873,0.32,5,9.17118365677499,-1.13943428318836,0.420638742557496,-0.721657086842035,-0.414870598394198,1.22704205407706
"349",27612,"0e702e7d59659d537c7e62619ff8dfd4.TextGrid",1,"ORT-MAU","IntervalTier",0,1.18,0.677098,1.18,"Warnung",4,"warnung",13.5593220338983,"Warnung",463,1,488,19.21,2.689,48211,48896,8.08151,4.689,0.502902,7,6.13772705408623,-0.687359958878342,-0.702750542783333,0.618099439848052,1.08162691724202,2.22697097169839
"350",27637,"0e717cdfbba9eb2e7c4e3175daf1305e.TextGrid",1,"ORT-MAU","IntervalTier",0,5.569977,0.947075,1.517098,"Landei",4,"landei",11.849241029182,"Landei",30,0,31,1.22,1.505,175,175,0.02892,2.246,0.570023,6,3.40119738166216,-0.562078568090423,-1.71617796755466,1.10976053610706,0.33337815942391,0.455610999530985
"351",27679,"0e717cdfbba9eb2e7c4e3175daf1305e.TextGrid",1,"ORT-MAU","IntervalTier",0,5.569977,3.692063,4.097098,"schnell",11,"schnell",11.849241029182,"schnell",8885,1,11518,453.48,4.061,727318,772423,127.6657,5.888,0.405035,7,9.09211974058875,-0.903781795856484,0.391358760037891,-0.0987760016319712,1.08162691724202,0.455610999530985
"352",27881,"0e7918ff67d912047f0a6fbb945e440a.TextGrid",1,"ORT-MAU","IntervalTier",0,3.270023,1.717098,2.157098,"Gustav",5,"gustav",11.3149051245205,"Gustav",25,0,26,1.02,1.431,140177,142693,23.58423,5.154,0.44,6,3.2188758248682,-0.82098055206983,-1.78369766874553,0.157342504211153,0.33337815942391,-0.097872274418522
"353",27936,"0e796d6e679b43922fd683a1bb17c01a.TextGrid",1,"ORT-MAU","IntervalTier",0,4.009977,1.52712,2.08712,"Nashorn",5,"nashorn",12.4688994475529,"Nashorn",59,1,59,2.32,1.778,1167,1167,0.19288,3.067,0.56,7,4.07753744390572,-0.579818495252942,-1.46570687840254,1.03634209526434,1.08162691724202,1.09747423039055
"354",27962,"0e796d6e679b43922fd683a1bb17c01a.TextGrid",1,"ORT-MAU","IntervalTier",0,4.009977,3.037098,3.317098,"wenig",9,"wenig",12.4688994475529,"wenig",5546,1,5605,220.68,3.749,1370957,1406409,232.4506,6.148,0.28,5,8.62083222617572,-1.27296567581289,0.21682540968858,-1.01465695052643,-0.414870598394198,1.09747423039055
"355",27989,"0e7b1f80d61f88e2cb3c107e7ece39eb.TextGrid",1,"ORT-MAU","IntervalTier",0,2.66,0.507075,0.927075,"kein",3,"kein",11.6541353383459,"kein",22907,1,29076,1144.77,4.464,2115198,2305702,381.08531,6.363,0.42,4,10.0391978196886,-0.867500567704723,0.742093089152366,0.0108425723689546,-1.16311935621231,0.253513899957348
"356",28018,"0e7b1f80d61f88e2cb3c107e7ece39eb.TextGrid",1,"ORT-MAU","IntervalTier",0,2.66,2.147075,2.66,"Bordeaux",8,"bordeaux",11.6541353383459,"Bordeaux",36,1,36,1.42,1.568,10906,11042,1.82502,4.043,0.512925,8,3.58351893845611,-0.667625643329868,-1.6486582663638,0.69151788069077,1.82987567506012,0.253513899957348
"357",28108,"0e7d6859bfd9d09134eba23553edad0a.TextGrid",1,"ORT-MAU","IntervalTier",0,3.410023,2.42712,2.857098,"Sturm",7,"sturm",12.9031387764833,"Sturm",557,1,558,21.97,2.747,81637,83304,13.76844,4.921,0.429978,5,6.32256523992728,-0.844021234394086,-0.634298850640573,0.0839313883650294,-0.414870598394198,1.54727407232012
"358",28182,"0e83e299b2d594840fe15cfc3149b202.TextGrid",1,"ORT-MAU","IntervalTier",0,4.029977,1.597098,2.097098,"übst",6,"übst",8.93305346407684,"übst",34,1,42,1.65,1.633,538,591,0.09768,2.772,0.5,4,3.52636052461616,-0.693147180559945,-1.66982591702937,0.596842299737749,-1.16311935621231,-2.56507510242158
"359",28191,"0e83e299b2d594840fe15cfc3149b202.TextGrid",1,"ORT-MAU","IntervalTier",0,4.029977,2.627075,2.84712,"wirst",8,"wirst",8.93305346407684,"wirst",14216,1,15355,604.55,4.186,85261,88495,14.62641,4.947,0.220045,5,9.56212336983449,-1.5139232080918,0.565416645256346,-1.45382712120639,-0.414870598394198,-2.56507510242158
"360",28347,"0e888dcddf5f99e7a641a0691464e201.TextGrid",1,"ORT-MAU","IntervalTier",0,3.709977,2.06712,2.357098,"aufs",7,"aufs",10.5121945499932,"aufs",2185,1,2247,88.47,3.352,189195,194398,32.13001,5.289,0.289978,4,7.68937110752969,-1.23795022094825,-0.128125442573835,-0.941568134530361,-1.16311935621231,-0.929347144340868
"361",28361,"0e888dcddf5f99e7a641a0691464e201.TextGrid",1,"ORT-MAU","IntervalTier",0,3.709977,2.967075,3.377098,"führen",9,"führen",10.5121945499932,"führen",2397,1,2545,100.2,3.406,1249505,1299123,214.71842,6.114,0.410023,6,7.78197323443438,-0.891542023296217,-0.0938318129658494,-0.0622389186305237,0.33337815942391,-0.929347144340868
"362",28473,"0e8d9d5e2e11c7c08abc9f0b82fb7821.TextGrid",1,"ORT-MAU","IntervalTier",0,6.34,2.04712,2.727075,"Nation",6,"nation",12.3028391167192,"Nation",397,1,403,15.87,2.606,380718,416241,68.79611,5.619,0.679955,6,5.98393628068719,-0.385728659472332,-0.75970435147393,1.91501206147089,0.33337815942391,0.925463300971162
"363",28528,"0e8d9d5e2e11c7c08abc9f0b82fb7821.TextGrid",1,"ORT-MAU","IntervalTier",0,6.34,5.62712,5.997098,"bringen",12,"bringen",12.3028391167192,"bringen",9172,1,10407,409.74,4.017,834140,845782,139.79044,5.927,0.369978000000001,7,9.1239106439778,-0.994311734571109,0.40313198277228,-0.355568407161563,1.08162691724202,0.925463300971162
"364",28813,"0e9a34754c2732a6e824f01cce674ce0.TextGrid",1,"ORT-MAU","IntervalTier",0,4.36,1.637098,1.857098,"sich",6,"sich",11.2385321100917,"sich",83233,1,83756,3297.61,4.923,42974698,43116211,7126.2265,7.635,0.22,4,11.329399182786,-1.51412773262978,1.21989731616885,-1.45415674605303,-1.16311935621231,-0.176982036084685
"365",28900,"0e9bc40344c1de27864bb3df8e73197b.TextGrid",1,"ORT-MAU","IntervalTier",0,3.82,2.357098,2.84712,"Traum",8,"traum",9.94764397905759,"Traum",2565,1,2580,101.58,3.412,169799,171510,28.34709,5.234,0.490022,5,7.84971375760487,-0.713304990926165,-0.0687452573033574,0.523753483741674,-0.414870598394198,-1.51412779558581
"366",28906,"0e9bc40344c1de27864bb3df8e73197b.TextGrid",1,"ORT-MAU","IntervalTier",0,3.82,2.84712,3.24712,"deuten",9,"deuten",9.94764397905759,"deuten",112,1,114,4.49,2.061,134296,139423,23.04377,5.144,0.4,6,4.71849887129509,-0.916290731874155,-1.22833766757956,-0.135657359473244,0.33337815942391,-1.51412779558581
"367",28989,"0e9d23bca10fae4c4904af1cf88117cf.TextGrid",1,"ORT-MAU","IntervalTier",0,2.589977,0.157098,0.667075,"nächste",2,"nächste",11.5831144446456,"nächste",2847,1,3882,152.84,3.589,207576,218838,36.16944,5.34,0.509977,7,7.95402108727804,-0.673389652319928,-0.0301168040617691,0.66992379073723,1.08162691724202,0.179948046678287
"368",29049,"0ea44de5a338c9e5d8c910779bbe321f.TextGrid",1,"ORT-MAU","IntervalTier",0,2.74,0.90712,1.317098,"beste",4,"beste",10.5839416058394,"beste",2921,1,5218,205.44,3.718,171672,223592,36.95518,5.349,0.409978,5,7.97968130238774,-0.89165177926004,-0.0206139779167598,-0.06256854347717,-0.414870598394198,-0.855029107653536
"369",29083,"0ea7f777fc413dd548969bb8f5a04764.TextGrid",1,"ORT-MAU","IntervalTier",0,2.12,0,0.527075,"Davon",1,"davon",10.8490566037736,"davon",11161,1,12061,474.86,4.081,1727485,1820698,300.92408,6.26,0.527075,5,9.32018083765571,-0.64041242557608,0.475817325431908,0.795166582469125,-0.414870598394198,-0.580413990552814
"370",29113,"0ea7f777fc413dd548969bb8f5a04764.TextGrid",1,"ORT-MAU","IntervalTier",0,2.12,1.657098,2.12,"unter",7,"unter",10.8490566037736,"unter",9616,1,10639,418.87,4.027,6606928,7471572,1234.89781,6.873,0.462902,5,9.17118365677499,-0.770239910366646,0.420638742557496,0.325099576163656,-0.414870598394198,-0.580413990552814
"371",29498,"0eb0d27df2836df1fb221076762442c2.TextGrid",1,"ORT-MAU","IntervalTier",0,9.7,8.60712,8.977098,"haben",27,"haben",11.2371134020619,"haben",106711,1,116275,4577.94,5.065,8403634,8569719,1416.39901,6.933,0.369978,5,11.5778795247597,-0.994311734571111,1.31191780314191,-0.35556840716157,-0.414870598394198,-0.17845158203558
"372",29521,"0ebe624fe29d32bf1f49be3f7e8ca4a1.TextGrid",1,"ORT-MAU","IntervalTier",0,3.230023,0.32712,0.577098,"kann",2,"kann",11.1454314721598,"kann",67376,1,75197,2960.63,4.876,12152677,12304766,2033.72577,7.09,0.249978,4,11.1180441504017,-1.38638236499212,1.14162555893557,-1.23456799821476,-1.16311935621231,-0.273418838178267
