Word,Freq. count,Freq. per million,Log freq.
cercará,2,0.048076923,0.477121255
cercarnos,2,0.048076923,0.477121255
cercaron,2,0.048076923,0.477121255
cercas,40,0.961538462,1.612783857
cercenada,11,0.264423077,1.079181246
cercenadas,2,0.048076923,0.477121255
cercenado,10,0.240384615,1.041392685
cercenados,4,0.096153846,0.698970004
cercenar,2,0.048076923,0.477121255
cercenó,2,0.048076923,0.477121255
cercionaremos,2,0.048076923,0.477121255
cercioraba,2,0.048076923,0.477121255
cercioraré,4,0.096153846,0.698970004
cerciorarme,19,0.456730769,1.301029996
cerciorarnos,4,0.096153846,0.698970004
cerciorarse,9,0.216346154,1
cerciorarte,3,0.072115385,0.602059991
cercioras,2,0.048076923,0.477121255
cerciórate,7,0.168269231,0.903089987
cerciórense,2,0.048076923,0.477121255
cerco,43,1.033653846,1.643452676
cercos,8,0.192307692,0.954242509
cerda,96,2.307692308,1.986771734
cerdas,16,0.384615385,1.230448921
cerdeña,8,0.192307692,0.954242509
cerdito,131,3.149038462,2.120573931
cerditos,41,0.985576923,1.62324929
cerdo,1665,40.02403846,3.221674997
cerdos,551,13.24519231,2.741939078
cereal,385,9.254807692,2.586587305
cereales,239,5.745192308,2.380211242
cerebelo,9,0.216346154,1
cerebral,862,20.72115385,2.936010796
cerebrales,208,5,2.320146286
cerebralmente,6,0.144230769,0.84509804
cerebrito,39,0.9375,1.602059991
cerebritos,17,0.408653846,1.255272505
cerebro,3859,92.76442308,3.586587305
cerebroespinal,11,0.264423077,1.079181246
cerebros,214,5.144230769,2.33243846
cerebrovascular,14,0.336538462,1.176091259
ceremonia,807,19.39903846,2.907411361
ceremonial,36,0.865384615,1.568201724
ceremoniales,8,0.192307692,0.954242509
ceremonias,75,1.802884615,1.880813592
cereza,201,4.831730769,2.305351369
cerezas,87,2.091346154,1.944482672
cerezo,43,1.033653846,1.643452676
cerezos,9,0.216346154,1
cerilla,19,0.456730769,1.301029996
cerillas,33,0.793269231,1.531478917
cero,1554,37.35576923,3.191730393
ceros,82,1.971153846,1.919078092
cerquita,20,0.480769231,1.322219295
cerraba,51,1.225961538,1.716003344
cerrábamos,3,0.072115385,0.602059991
cerraban,11,0.264423077,1.079181246
cerrabas,5,0.120192308,0.77815125
cerrad,15,0.360576923,1.204119983
cerrada,1261,30.3125,3.101059355
cerradas,292,7.019230769,2.46686762
cerradlo,2,0.048076923,0.477121255
cerrado,1600,38.46153846,3.204391332
cerrados,419,10.07211538,2.62324929
cerradura,343,8.245192308,2.536558443
cerraduras,125,3.004807692,2.100370545
cerrajería,10,0.240384615,1.041392685
cerrajero,65,1.5625,1.819543936
cerrajeros,2,0.048076923,0.477121255
cerramos,267,6.418269231,2.428134794
cerrando,312,7.5,2.495544338
cerrándolo,2,0.048076923,0.477121255
cerrándome,2,0.048076923,0.477121255
cerrándose,22,0.528846154,1.361727836
cerrar,1800,43.26923077,3.255513713
cerrara,51,1.225961538,1.716003344
cerrará,87,2.091346154,1.944482672
cerráramos,6,0.144230769,0.84509804
cerraran,23,0.552884615,1.380211242
cerrarán,55,1.322115385,1.748188027
cerraras,23,0.552884615,1.380211242
cerrarás,11,0.264423077,1.079181246
cerraré,130,3.125,2.117271296
cerraremos,67,1.610576923,1.832508913
cerraría,19,0.456730769,1.301029996
cerrarían,9,0.216346154,1
cerrarías,11,0.264423077,1.079181246
cerrarla,64,1.538461538,1.812913357
cerrarlas,5,0.120192308,0.77815125
cerrarle,14,0.336538462,1.176091259
cerrarles,7,0.168269231,0.903089987
cerrarlo,69,1.658653846,1.84509804
cerrarlos,9,0.216346154,1
cerrarme,18,0.432692308,1.278753601
cerraron,199,4.783653846,2.301029996
cerrarse,57,1.370192308,1.763427994
cerrárselo,2,0.048076923,0.477121255
cerrarte,11,0.264423077,1.079181246
cerrase,2,0.048076923,0.477121255
cerraste,115,2.764423077,2.064457989
cerré,184,4.423076923,2.267171728
cerréis,2,0.048076923,0.477121255
cerremos,68,1.634615385,1.838849091
cerrémosles,3,0.072115385,0.602059991
cerrémoslo,3,0.072115385,0.602059991
cerrera,19,0.456730769,1.301029996
cerro,76,1.826923077,1.886490725
cerró,402,9.663461538,2.605305046
cerrojo,141,3.389423077,2.152288344
cerrojos,43,1.033653846,1.643452676
cerros,23,0.552884615,1.380211242
certamen,33,0.793269231,1.531478917
certámenes,2,0.048076923,0.477121255
certera,16,0.384615385,1.230448921
certeramente,7,0.168269231,0.903089987
certero,44,1.057692308,1.653212514
certeros,7,0.168269231,0.903089987
certeza,482,11.58653846,2.683947131
certezas,12,0.288461538,1.113943352
certidumbre,10,0.240384615,1.041392685
certifica,3,0.072115385,0.602059991
certificación,30,0.721153846,1.491361694
certificada,25,0.600961538,1.414973348
certificadas,4,0.096153846,0.698970004
certificado,408,9.807692308,2.611723308
certificados,78,1.875,1.897627091
certificando,2,0.048076923,0.477121255
certificante,2,0.048076923,0.477121255
certificar,17,0.408653846,1.255272505
certificará,3,0.072115385,0.602059991
certificarme,2,0.048076923,0.477121255
certificarnos,3,0.072115385,0.602059991
certifico,5,0.120192308,0.77815125
certificó,7,0.168269231,0.903089987
certifique,7,0.168269231,0.903089987
cerúleo,12,0.288461538,1.113943352
cervecera,5,0.120192308,0.77815125
cervecería,23,0.552884615,1.380211242
cervecerías,3,0.072115385,0.602059991
cerveceros,19,0.456730769,1.301029996
cervecita,8,0.192307692,0.954242509
cerveza,3312,79.61538462,3.520221436
cervezas,649,15.60096154,2.812913357
cervical,33,0.793269231,1.531478917
cervicales,10,0.240384615,1.041392685
cerviz,2,0.048076923,0.477121255
cesa,21,0.504807692,1.342422681
cesaba,2,0.048076923,0.477121255
cesado,20,0.480769231,1.322219295
cesan,12,0.288461538,1.113943352
cesar,147,3.533653846,2.170261715
césar,784,18.84615385,2.894869657
cesara,3,0.072115385,0.602059991
cesará,18,0.432692308,1.278753601
cesarán,11,0.264423077,1.079181246
cesare,17,0.408653846,1.255272505
cesaré,2,0.048076923,0.477121255
cesárea,92,2.211538462,1.968482949
cesáreas,2,0.048076923,0.477121255
cesaría,6,0.144230769,0.84509804
cesaron,17,0.408653846,1.255272505
cesarte,2,0.048076923,0.477121255
cesas,2,0.048076923,0.477121255
cese,99,2.379807692,2
cesemos,2,0.048076923,0.477121255
cesen,26,0.625,1.431363764
ceses,7,0.168269231,0.903089987
cesión,13,0.3125,1.146128036
cesó,17,0.408653846,1.255272505
césped,593,14.25480769,2.773786445
cesta,154,3.701923077,2.190331698
cestas,26,0.625,1.431363764
cestita,3,0.072115385,0.602059991
cesto,114,2.740384615,2.06069784
cestos,12,0.288461538,1.113943352
cetáceos,3,0.072115385,0.602059991
cetoacidosis,7,0.168269231,0.903089987
cetona,3,0.072115385,0.602059991
cetro,60,1.442307692,1.785329835
cetros,2,0.048076923,0.477121255
ceuta,8,0.192307692,0.954242509
ceviche,14,0.336538462,1.176091259
chabacana,6,0.144230769,0.84509804
chabacano,10,0.240384615,1.041392685
chacal,48,1.153846154,1.69019608
chacales,47,1.129807692,1.681241237
chacha,12,0.288461538,1.113943352
chachachá,23,0.552884615,1.380211242
cháchara,52,1.25,1.72427587
chácharas,5,0.120192308,0.77815125
chachi,13,0.3125,1.146128036
chacho,3,0.072115385,0.602059991
chaco,33,0.793269231,1.531478917
chacra,11,0.264423077,1.079181246
chacras,3,0.072115385,0.602059991
chad,353,8.485576923,2.549003262
chakra,19,0.456730769,1.301029996
chalada,11,0.264423077,1.079181246
chalado,12,0.288461538,1.113943352
chalé,129,3.100961538,2.113943352
chaleco,314,7.548076923,2.498310554
chalecos,73,1.754807692,1.86923172
chalés,11,0.264423077,1.079181246
chalet,59,1.418269231,1.77815125
chalets,5,0.120192308,0.77815125
chalina,11,0.264423077,1.079181246
chamán,46,1.105769231,1.672097858
chambelán,21,0.504807692,1.342422681
champagne,266,6.394230769,2.426511261
champán,275,6.610576923,2.440909082
champaña,610,14.66346154,2.78604121
champiñón,8,0.192307692,0.954242509
champiñones,64,1.538461538,1.812913357
champú,154,3.701923077,2.190331698
champúes,6,0.144230769,0.84509804
chamusca,3,0.072115385,0.602059991
chamuscada,5,0.120192308,0.77815125
chamuscadas,2,0.048076923,0.477121255
chamuscado,21,0.504807692,1.342422681
chamuscados,4,0.096153846,0.698970004
chamuscarán,2,0.048076923,0.477121255
chamuscó,2,0.048076923,0.477121255
chamusqué,4,0.096153846,0.698970004
chance,484,11.63461538,2.685741739
chances,153,3.677884615,2.187520721
chanchito,16,0.384615385,1.230448921
chancho,32,0.769230769,1.51851394
chanchos,17,0.408653846,1.255272505
chanchullo,23,0.552884615,1.380211242
chanchullos,15,0.360576923,1.204119983
chanclas,7,0.168269231,0.903089987
chancleta,3,0.072115385,0.602059991
chancletas,14,0.336538462,1.176091259
chanel,126,3.028846154,2.103803721
changa,14,0.336538462,1.176091259
chango,36,0.865384615,1.568201724
changó,11,0.264423077,1.079181246
changuito,11,0.264423077,1.079181246
chantaje,201,4.831730769,2.305351369
chantajea,8,0.192307692,0.954242509
chantajeaba,5,0.120192308,0.77815125
chantajeaban,2,0.048076923,0.477121255
chantajeado,19,0.456730769,1.301029996
chantajeamos,5,0.120192308,0.77815125
chantajeando,66,1.586538462,1.826074803
chantajeándolo,2,0.048076923,0.477121255
chantajeándome,8,0.192307692,0.954242509
chantajeándonos,2,0.048076923,0.477121255
chantajear,52,1.25,1.72427587
chantajeará,2,0.048076923,0.477121255
chantajearás,2,0.048076923,0.477121255
chantajearía,2,0.048076923,0.477121255
chantajearla,9,0.216346154,1
chantajearlo,16,0.384615385,1.230448921
chantajearlos,8,0.192307692,0.954242509
chantajearme,34,0.817307692,1.544068044
chantajearnos,4,0.096153846,0.698970004
chantajearon,8,0.192307692,0.954242509
chantajeas,6,0.144230769,0.84509804
chantajeaste,10,0.240384615,1.041392685
chantajee,4,0.096153846,0.698970004
chantajeé,5,0.120192308,0.77815125
chantajees,3,0.072115385,0.602059991
chantajeo,3,0.072115385,0.602059991
chantajeó,33,0.793269231,1.531478917
chantajes,18,0.432692308,1.278753601
chantajista,31,0.745192308,1.505149978
chao,159,3.822115385,2.204119983
chaos,6,0.144230769,0.84509804
chapa,44,1.057692308,1.653212514
chapada,10,0.240384615,1.041392685
chapado,20,0.480769231,1.322219295
chapados,7,0.168269231,0.903089987
chaparral,10,0.240384615,1.041392685
chaparro,2,0.048076923,0.477121255
chaparrón,2,0.048076923,0.477121255
chaparrones,5,0.120192308,0.77815125
chapas,29,0.697115385,1.477121255
chaperón,25,0.600961538,1.414973348
chaperona,42,1.009615385,1.633468456
chaperones,10,0.240384615,1.041392685
chapista,2,0.048076923,0.477121255
chapita,9,0.216346154,1
chapucera,2,0.048076923,0.477121255
chapucero,9,0.216346154,1
chapuza,10,0.240384615,1.041392685
chapuzas,2,0.048076923,0.477121255
chapuzón,40,0.961538462,1.612783857
chaqué,3,0.072115385,0.602059991
chaqueta,1565,37.62019231,3.194791758
chaquetas,131,3.149038462,2.120573931
chaquetita,3,0.072115385,0.602059991
chaquetón,7,0.168269231,0.903089987
chaquetones,2,0.048076923,0.477121255
charada,26,0.625,1.431363764
charadas,34,0.817307692,1.544068044
charca,16,0.384615385,1.230448921
charco,133,3.197115385,2.127104798
charcos,29,0.697115385,1.477121255
charcutería,21,0.504807692,1.342422681
charla,1089,26.17788462,3.037426498
charlaba,4,0.096153846,0.698970004
charlábamos,12,0.288461538,1.113943352
charlaban,5,0.120192308,0.77815125
charlado,3,0.072115385,0.602059991
charlamos,67,1.610576923,1.832508913
charlan,15,0.360576923,1.204119983
charlando,114,2.740384615,2.06069784
charlar,382,9.182692308,2.583198774
charlarán,2,0.048076923,0.477121255
charlaré,3,0.072115385,0.602059991
charlaremos,7,0.168269231,0.903089987
charlaron,3,0.072115385,0.602059991
charlas,198,4.759615385,2.298853076
charlatán,104,2.5,2.021189299
charlatana,20,0.480769231,1.322219295
charlatanería,9,0.216346154,1
charlatanes,15,0.360576923,1.204119983
charle,9,0.216346154,1
charlé,6,0.144230769,0.84509804
charlemos,21,0.504807692,1.342422681
charlen,10,0.240384615,1.041392685
charleston,97,2.331730769,1.991226076
charloteo,2,0.048076923,0.477121255
charo,8,0.192307692,0.954242509
charol,24,0.576923077,1.397940009
chárter,14,0.336538462,1.176091259
charters,16,0.384615385,1.230448921
chasco,10,0.240384615,1.041392685
chascos,4,0.096153846,0.698970004
chasis,39,0.9375,1.602059991
chasquea,4,0.096153846,0.698970004
chasqueando,5,0.120192308,0.77815125
chasquear,28,0.673076923,1.462397998
chasquearme,3,0.072115385,0.602059991
chasqueas,2,0.048076923,0.477121255
chasquee,7,0.168269231,0.903089987
chasqueó,2,0.048076923,0.477121255
chasquido,42,1.009615385,1.633468456
chasquidos,18,0.432692308,1.278753601
chat,69,1.658653846,1.84509804
chata,42,1.009615385,1.633468456
chatarra,297,7.139423077,2.474216264
chatarras,11,0.264423077,1.079181246
chatarrería,17,0.408653846,1.255272505
chatarrerías,3,0.072115385,0.602059991
chateando,15,0.360576923,1.204119983
chatear,12,0.288461538,1.113943352
chateo,14,0.336538462,1.176091259
chato,14,0.336538462,1.176091259
chatos,2,0.048076923,0.477121255
chats,11,0.264423077,1.079181246
chaval,170,4.086538462,2.23299611
chavala,3,0.072115385,0.602059991
chavales,40,0.961538462,1.612783857
chavalín,2,0.048076923,0.477121255
chavalitas,3,0.072115385,0.602059991
chavo,12,0.288461538,1.113943352
che,513,12.33173077,2.710963119
checa,38,0.913461538,1.591064607
checas,4,0.096153846,0.698970004
chechenia,60,1.442307692,1.785329835
checheno,18,0.432692308,1.278753601
chechenos,11,0.264423077,1.079181246
checo,35,0.841346154,1.556302501
checos,17,0.408653846,1.255272505
checoslovacos,6,0.144230769,0.84509804
checoslovaquia,37,0.889423077,1.579783597
cheddar,40,0.961538462,1.612783857
chef,552,13.26923077,2.742725131
chefs,41,0.985576923,1.62324929
chelín,18,0.432692308,1.278753601
chelines,38,0.913461538,1.591064607
chelo,78,1.875,1.897627091
cheque,1493,35.88942308,3.174350597
chequea,49,1.177884615,1.698970004
chequeaba,5,0.120192308,0.77815125
chequeada,8,0.192307692,0.954242509
chequeadas,3,0.072115385,0.602059991
chequeado,44,1.057692308,1.653212514
chequéalo,10,0.240384615,1.041392685
chequéalos,3,0.072115385,0.602059991
chequeamos,21,0.504807692,1.342422681
chequeando,41,0.985576923,1.62324929
chequear,132,3.173076923,2.123851641
chequearé,15,0.360576923,1.204119983
chequearemos,4,0.096153846,0.698970004
chequearla,3,0.072115385,0.602059991
chequearlo,26,0.625,1.431363764
chequearon,4,0.096153846,0.698970004
chequeaste,12,0.288461538,1.113943352
chequeé,18,0.432692308,1.278753601
chequeemos,4,0.096153846,0.698970004
chequeen,11,0.264423077,1.079181246
chequeo,175,4.206730769,2.245512668
chequeó,10,0.240384615,1.041392685
chequeos,26,0.625,1.431363764
chequera,117,2.8125,2.071882007
chequeras,17,0.408653846,1.255272505
cheques,527,12.66826923,2.722633923
chernóbil,4,0.096153846,0.698970004
cherokee,74,1.778846154,1.875061263
chianti,15,0.360576923,1.204119983
chic,68,1.634615385,1.838849091
chica,16151,388.2451923,4.208226306
chicago,1431,34.39903846,3.155943018
chicana,16,0.384615385,1.230448921
chicanas,4,0.096153846,0.698970004
chicano,108,2.596153846,2.037426498
chicanos,35,0.841346154,1.556302501
chicarrón,3,0.072115385,0.602059991
chicas,8862,213.0288462,3.947580749
chícharos,14,0.336538462,1.176091259
chicharra,12,0.288461538,1.113943352
chiche,10,0.240384615,1.041392685
chichi,32,0.769230769,1.51851394
chichón,42,1.009615385,1.633468456
chichones,10,0.240384615,1.041392685
chicle,312,7.5,2.495544338
chicles,64,1.538461538,1.812913357
chico,13208,317.5,4.12086994
chicos,14006,336.6826923,4.146345129
chiflada,144,3.461538462,2.161368002
chifladas,4,0.096153846,0.698970004
chiflado,436,10.48076923,2.640481437
chiflados,153,3.677884615,2.187520721
chiflan,4,0.096153846,0.698970004
chiflete,2,0.048076923,0.477121255
chihuahua,88,2.115384615,1.949390007
chihuahuas,15,0.360576923,1.204119983
chiíta,10,0.240384615,1.041392685
chiítas,14,0.336538462,1.176091259
chile,295,7.091346154,2.471291711
chilena,11,0.264423077,1.079181246
chilenas,3,0.072115385,0.602059991
chileno,16,0.384615385,1.230448921
chilenos,15,0.360576923,1.204119983
chiles,33,0.793269231,1.531478917
chili,119,2.860576923,2.079181246
chilis,20,0.480769231,1.322219295
chilla,31,0.745192308,1.505149978
chillaba,5,0.120192308,0.77815125
chillabas,5,0.120192308,0.77815125
chillado,3,0.072115385,0.602059991
chillan,10,0.240384615,1.041392685
chillando,25,0.600961538,1.414973348
chillar,52,1.25,1.72427587
chillara,2,0.048076923,0.477121255
chillarle,3,0.072115385,0.602059991
chillaron,2,0.048076923,0.477121255
chillas,4,0.096153846,0.698970004
chille,4,0.096153846,0.698970004
chilles,21,0.504807692,1.342422681
chillido,22,0.528846154,1.361727836
chillidos,19,0.456730769,1.301029996
chillo,3,0.072115385,0.602059991
chilló,8,0.192307692,0.954242509
chillón,28,0.673076923,1.462397998
chillona,28,0.673076923,1.462397998
chillonas,8,0.192307692,0.954242509
chillones,13,0.3125,1.146128036
chimenea,350,8.413461538,2.545307116
chimeneas,55,1.322115385,1.748188027
chimera,4,0.096153846,0.698970004
chimichanga,23,0.552884615,1.380211242
chimichangas,10,0.240384615,1.041392685
chimpancé,75,1.802884615,1.880813592
chimpancés,49,1.177884615,1.698970004
chin,113,2.716346154,2.056904851
china,1576,37.88461538,3.197831693
chinas,111,2.668269231,2.049218023
chinche,12,0.288461538,1.113943352
chinches,15,0.360576923,1.204119983
chinchetas,4,0.096153846,0.698970004
chinchillas,2,0.048076923,0.477121255
chinga,15,0.360576923,1.204119983
chingada,17,0.408653846,1.255272505
chingado,14,0.336538462,1.176091259
chingados,27,0.649038462,1.447158031
chingón,15,0.360576923,1.204119983
chinita,35,0.841346154,1.556302501
chinito,7,0.168269231,0.903089987
chinitos,6,0.144230769,0.84509804
chino,1217,29.25480769,3.085647288
chinos,576,13.84615385,2.761175813
chinosos,5,0.120192308,0.77815125
chip,791,19.01442308,2.898725182
chipre,87,2.091346154,1.944482672
chips,108,2.596153846,2.037426498
chiquero,66,1.586538462,1.826074803
chiqui,10,0.240384615,1.041392685
chiquilín,28,0.673076923,1.462397998
chiquilla,87,2.091346154,1.944482672
chiquillada,2,0.048076923,0.477121255
chiquillas,25,0.600961538,1.414973348
chiquillo,98,2.355769231,1.995635195
chiquillos,43,1.033653846,1.643452676
chiquita,289,6.947115385,2.462397998
chiquitas,26,0.625,1.431363764
chiquitín,55,1.322115385,1.748188027
chiquitina,2,0.048076923,0.477121255
chiquitinas,3,0.072115385,0.602059991
chiquitines,3,0.072115385,0.602059991
chiquitita,26,0.625,1.431363764
chiquititas,6,0.144230769,0.84509804
chiquitito,23,0.552884615,1.380211242
chiquititos,11,0.264423077,1.079181246
chiquito,269,6.466346154,2.431363764
chiquitos,35,0.841346154,1.556302501
chiringuito,10,0.240384615,1.041392685
chirona,13,0.3125,1.146128036
