Word,Freq. count,Freq. per million,Log freq.,,Word,Freq. count,Freq. per million,Log freq.,,Word,Freq. count,Freq. per million,Log freq.
consiguiéndoles,2,0.04807692308,0.4771212547,,invertebrada,2,0.04807692308,0.4771212547,,socava,7,0.1682692308,0.903089987
consiguiéndolo,9,0.2163461538,1,,invertebrado,3,0.07211538462,0.6020599913,,socavada,4,0.09615384615,0.6989700043
consiguiéndome,4,0.09615384615,0.6989700043,,invertebrados,9,0.2163461538,1,,socavado,3,0.07211538462,0.6020599913
consiguiéndote,4,0.09615384615,0.6989700043,,invertí,75,1.802884615,1.880813592,,socavando,5,0.1201923077,0.7781512504
consiguiente,71,1.706730769,1.857332496,,invertía,3,0.07211538462,0.6020599913,,socavar,18,0.4326923077,1.278753601
consiguientes,3,0.07211538462,0.6020599913,,invertían,2,0.04807692308,0.4771212547,,socavará,2,0.04807692308,0.4771212547
consiguiera,71,1.706730769,1.857332496,,invertida,26,0.625,1.431363764,,socavaría,2,0.04807692308,0.4771212547
consiguiéramos,17,0.4086538462,1.255272505,,invertidas,9,0.2163461538,1,,socavarlo,2,0.04807692308,0.4771212547
consiguieran,13,0.3125,1.146128036,,invertido,138,3.317307692,2.1430148,,socavarme,2,0.04807692308,0.4771212547
consiguieras,29,0.6971153846,1.477121255,,invertidos,25,0.6009615385,1.414973348,,socavaron,3,0.07211538462,0.6020599913
consiguieron,279,6.706730769,2.447158031,,invertimos,35,0.8413461538,1.556302501,,socavas,4,0.09615384615,0.6989700043
consiguió,1324,31.82692308,3.122215878,,invertir,342,8.221153846,2.53529412,,socaven,3,0.07211538462,0.6020599913
consintieron,3,0.07211538462,0.6020599913,,invertirá,13,0.3125,1.146128036,,socaves,2,0.04807692308,0.4771212547
consintió,7,0.1682692308,0.903089987,,invertirán,4,0.09615384615,0.6989700043,,socia,243,5.841346154,2.387389826
consiste,203,4.879807692,2.309630167,,invertirás,2,0.04807692308,0.4771212547,,sociabilidad,3,0.07211538462,0.6020599913
consisten,8,0.1923076923,0.9542425094,,invertiré,11,0.2644230769,1.079181246,,sociabilizar,3,0.07211538462,0.6020599913
consistencia,50,1.201923077,1.707570176,,invertiremos,4,0.09615384615,0.6989700043,,sociable,90,2.163461538,1.959041392
consistente,99,2.379807692,2,,invertiría,8,0.1923076923,0.9542425094,,sociables,10,0.2403846154,1.041392685
consistentemente,8,0.1923076923,0.9542425094,,invertirla,3,0.07211538462,0.6020599913,,social,1446,34.75961538,3.160468531
consistentes,26,0.625,1.431363764,,invertirlo,21,0.5048076923,1.342422681,,sociales,489,11.75480769,2.69019608
consistía,61,1.466346154,1.792391689,,invertirse,3,0.07211538462,0.6020599913,,socialice,3,0.07211538462,0.6020599913
consistían,9,0.2163461538,1,,invertiste,25,0.6009615385,1.414973348,,socialicen,2,0.04807692308,0.4771212547
consistiera,2,0.04807692308,0.4771212547,,investida,5,0.1201923077,0.7781512504,,socialismo,42,1.009615385,1.633468456
consistió,3,0.07211538462,0.6020599913,,investido,15,0.3605769231,1.204119983,,socialista,109,2.620192308,2.041392685
consistir,2,0.04807692308,0.4771212547,,investidura,7,0.1682692308,0.903089987,,socialistas,28,0.6730769231,1.462397998
consistirán,2,0.04807692308,0.4771212547,,investiga,219,5.264423077,2.342422681,,socializa,6,0.1442307692,0.84509804
consola,68,1.634615385,1.838849091,,investigaba,62,1.490384615,1.799340549,,socializaban,2,0.04807692308,0.4771212547
consolaba,10,0.2403846154,1.041392685,,investigábamos,6,0.1442307692,0.84509804,,socialización,4,0.09615384615,0.6989700043
consolación,23,0.5528846154,1.380211242,,investigaban,16,0.3846153846,1.230448921,,socializamos,6,0.1442307692,0.84509804
consolada,3,0.07211538462,0.6020599913,,investigabas,4,0.09615384615,0.6989700043,,socializan,4,0.09615384615,0.6989700043
consolado,7,0.1682692308,0.903089987,,investigación,3498,84.08653846,3.543943942,,socializando,10,0.2403846154,1.041392685
consolador,58,1.394230769,1.770852012,,investigaciones,485,11.65865385,2.686636269,,socializándome,2,0.04807692308,0.4771212547
consoladores,12,0.2884615385,1.113943352,,investigada,11,0.2644230769,1.079181246,,socializar,60,1.442307692,1.785329835
consolando,15,0.3605769231,1.204119983,,investigadas,3,0.07211538462,0.6020599913,,socializara,5,0.1201923077,0.7781512504
consolándola,3,0.07211538462,0.6020599913,,investigado,187,4.495192308,2.274157849,,socializas,2,0.04807692308,0.4771212547
consolándolo,4,0.09615384615,0.6989700043,,investigador,424,10.19230769,2.62838893,,socializo,2,0.04807692308,0.4771212547
consolándome,2,0.04807692308,0.4771212547,,investigadora,102,2.451923077,2.012837225,,socialmente,87,2.091346154,1.944482672
consolándose,2,0.04807692308,0.4771212547,,investigadoras,5,0.1201923077,0.7781512504,,socias,35,0.8413461538,1.556302501
consolándote,2,0.04807692308,0.4771212547,,investigadores,205,4.927884615,2.31386722,,sociedad,1529,36.75480769,3.184691431
consolar,41,0.9855769231,1.62324929,,investigados,21,0.5048076923,1.342422681,,sociedades,93,2.235576923,1.973127854
consolara,10,0.2403846154,1.041392685,,investígala,2,0.04807692308,0.4771212547,,socio,1498,36.00961538,3.175801633
consolará,6,0.1442307692,0.84509804,,investígalo,25,0.6009615385,1.414973348,,socioeconómica,2,0.04807692308,0.4771212547
consolarás,2,0.04807692308,0.4771212547,,investigamos,163,3.918269231,2.214843848,,socioeconómicas,2,0.04807692308,0.4771212547
consolaría,6,0.1442307692,0.84509804,,investigan,80,1.923076923,1.908485019,,socioeconómico,5,0.1201923077,0.7781512504
consolarla,19,0.4567307692,1.301029996,,investigando,878,21.10576923,2.943988875,,socióloga,3,0.07211538462,0.6020599913
consolarlas,3,0.07211538462,0.6020599913,,investigándola,2,0.04807692308,0.4771212547,,sociología,51,1.225961538,1.716003344
consolarle,2,0.04807692308,0.4771212547,,investigándolo,16,0.3846153846,1.230448921,,sociológica,4,0.09615384615,0.6989700043
consolarlo,10,0.2403846154,1.041392685,,investigándolos,3,0.07211538462,0.6020599913,,sociológico,14,0.3365384615,1.176091259
consolarlos,4,0.09615384615,0.6989700043,,investigándome,13,0.3125,1.146128036,,sociológicos,2,0.04807692308,0.4771212547
consolarme,48,1.153846154,1.69019608,,investigándote,7,0.1682692308,0.903089987,,sociólogo,3,0.07211538462,0.6020599913
consolarnos,6,0.1442307692,0.84509804,,investigar,846,20.33653846,2.92788341,,sociólogos,10,0.2403846154,1.041392685
consolaron,2,0.04807692308,0.4771212547,,investigara,38,0.9134615385,1.591064607,,sociópata,192,4.615384615,2.285557309
consolarse,4,0.09615384615,0.6989700043,,investigará,19,0.4567307692,1.301029996,,sociópatas,19,0.4567307692,1.301029996
consolarte,23,0.5528846154,1.380211242,,investigáramos,3,0.07211538462,0.6020599913,,socios,714,17.16346154,2.854306042
consolas,8,0.1923076923,0.9542425094,,investigaran,12,0.2884615385,1.113943352,,socorre,5,0.1201923077,0.7781512504
consolaste,2,0.04807692308,0.4771212547,,investigarán,18,0.4326923077,1.278753601,,socorrerte,2,0.04807692308,0.4771212547
consolé,3,0.07211538462,0.6020599913,,investigaras,6,0.1442307692,0.84509804,,socorría,3,0.07211538462,0.6020599913
consolida,3,0.07211538462,0.6020599913,,investigarás,3,0.07211538462,0.6020599913,,socorriendo,2,0.04807692308,0.4771212547
consolidación,8,0.1923076923,0.9542425094,,investigaré,105,2.524038462,2.025305865,,socorrieron,2,0.04807692308,0.4771212547
consolidadas,3,0.07211538462,0.6020599913,,investigaremos,32,0.7692307692,1.51851394,,socorrismo,3,0.07211538462,0.6020599913
consolidado,17,0.4086538462,1.255272505,,investigaría,9,0.2163461538,1,,socorrista,23,0.5528846154,1.380211242
consolidados,4,0.09615384615,0.6989700043,,investigaríamos,2,0.04807692308,0.4771212547,,socorristas,12,0.2884615385,1.113943352
consolidamos,2,0.04807692308,0.4771212547,,investigarías,3,0.07211538462,0.6020599913,,socorro,1009,24.25480769,3.004321374
consolidando,13,0.3125,1.146128036,,investigarla,7,0.1682692308,0.903089987,,sócrates,65,1.5625,1.819543936
consolidar,27,0.6490384615,1.447158031,,investigarlas,5,0.1201923077,0.7781512504,,soda,334,8.028846154,2.525044807
consolidé,2,0.04807692308,0.4771212547,,investigarlo,88,2.115384615,1.949390007,,sodas,45,1.081730769,1.662757832
consolidó,4,0.09615384615,0.6989700043,,investigarlos,13,0.3125,1.146128036,,sódico,25,0.6009615385,1.414973348
consomé,12,0.2884615385,1.113943352,,investigarme,7,0.1682692308,0.903089987,,sodio,153,3.677884615,2.187520721
consonancia,4,0.09615384615,0.6989700043,,investigarnos,8,0.1923076923,0.9542425094,,sodoma,36,0.8653846154,1.568201724
consonante,5,0.1201923077,0.7781512504,,investigaron,45,1.081730769,1.662757832,,sodomía,46,1.105769231,1.672097858
consonantes,16,0.3846153846,1.230448921,,investigarte,6,0.1442307692,0.84509804,,sodomita,19,0.4567307692,1.301029996
consorcio,65,1.5625,1.819543936,,investigas,34,0.8173076923,1.544068044,,sodomitas,12,0.2884615385,1.113943352
consorte,23,0.5528846154,1.380211242,,investigaste,40,0.9615384615,1.612783857,,sodomiza,2,0.04807692308,0.4771212547
conspira,11,0.2644230769,1.079181246,,investigo,97,2.331730769,1.991226076,,sodomizada,5,0.1201923077,0.7781512504
conspiraba,4,0.09615384615,0.6989700043,,investigó,103,2.475961538,2.017033339,,sodomizado,4,0.09615384615,0.6989700043
conspiraban,5,0.1201923077,0.7781512504,,investigue,103,2.475961538,2.017033339,,sodomizados,5,0.1201923077,0.7781512504
conspiración,600,14.42307692,2.778874472,,investigué,201,4.831730769,2.305351369,,sodomizando,5,0.1201923077,0.7781512504
conspiraciones,70,1.682692308,1.851258349,,investíguelo,4,0.09615384615,0.6989700043,,sodomizar,7,0.1682692308,0.903089987
conspirado,13,0.3125,1.146128036,,investiguemos,24,0.5769230769,1.397940009,,sodomizarme,2,0.04807692308,0.4771212547
conspirador,18,0.4326923077,1.278753601,,investiguen,68,1.634615385,1.838849091,,sodomizaron,2,0.04807692308,0.4771212547
conspiradora,4,0.09615384615,0.6989700043,,investigues,35,0.8413461538,1.556302501,,sodomizó,8,0.1923076923,0.9542425094
conspiradores,53,1.274038462,1.73239376,,inviable,4,0.09615384615,0.6989700043,,soez,11,0.2644230769,1.079181246
conspiramos,6,0.1442307692,0.84509804,,invicta,18,0.4326923077,1.278753601,,sofá,1405,33.77403846,3.147985321
conspiran,16,0.3846153846,1.230448921,,invictas,3,0.07211538462,0.6020599913,,sofácama,9,0.2163461538,1
conspirando,57,1.370192308,1.763427994,,invicto,60,1.442307692,1.785329835,,sofás,22,0.5288461538,1.361727836
conspirar,41,0.9855769231,1.62324929,,invictos,47,1.129807692,1.681241237,,sofía,632,15.19230769,2.80140371
conspirarían,2,0.04807692308,0.4771212547,,invierno,997,23.96634615,2.999130541,,sofisticación,38,0.9134615385,1.591064607
conspiraron,22,0.5288461538,1.361727836,,inviernos,48,1.153846154,1.69019608,,sofisticada,137,3.293269231,2.139879086
conspiras,3,0.07211538462,0.6020599913,,invierta,24,0.5769230769,1.397940009,,sofisticadas,42,1.009615385,1.633468456
conspiraste,11,0.2644230769,1.079181246,,inviértalo,2,0.04807692308,0.4771212547,,sofisticadísimos,2,0.04807692308,0.4771212547
conspirativa,4,0.09615384615,0.6989700043,,inviertan,14,0.3365384615,1.176091259,,sofisticado,197,4.735576923,2.29666519
conspiratoria,2,0.04807692308,0.4771212547,,inviertas,6,0.1442307692,0.84509804,,sofisticados,60,1.442307692,1.785329835
conspiratorias,4,0.09615384615,0.6989700043,,invierte,45,1.081730769,1.662757832,,sofoca,15,0.3605769231,1.204119983
conspire,2,0.04807692308,0.4771212547,,inviértelo,2,0.04807692308,0.4771212547,,sofocaba,4,0.09615384615,0.6989700043
conspiré,2,0.04807692308,0.4771212547,,invierten,26,0.625,1.431363764,,sofocación,10,0.2403846154,1.041392685
conspiro,4,0.09615384615,0.6989700043,,inviertes,13,0.3125,1.146128036,,sofocada,24,0.5769230769,1.397940009
conspiró,27,0.6490384615,1.447158031,,invierto,17,0.4086538462,1.255272505,,sofocadas,4,0.09615384615,0.6989700043
consta,56,1.346153846,1.755874856,,inviolable,9,0.2163461538,1,,sofocado,19,0.4567307692,1.301029996
constaba,3,0.07211538462,0.6020599913,,inviolables,2,0.04807692308,0.4771212547,,sofocados,4,0.09615384615,0.6989700043
constan,5,0.1201923077,0.7781512504,,invirtamos,8,0.1923076923,0.9542425094,,sofocan,6,0.1442307692,0.84509804
constancia,98,2.355769231,1.995635195,,invirtiendo,36,0.8653846154,1.568201724,,sofocando,20,0.4807692308,1.322219295
constante,461,11.08173077,2.664641976,,invirtiéndolo,2,0.04807692308,0.4771212547,,sofocándolo,2,0.04807692308,0.4771212547
constantemente,556,13.36538462,2.745855195,,invirtiera,12,0.2884615385,1.113943352,,sofocándose,2,0.04807692308,0.4771212547
constantes,120,2.884615385,2.08278537,,invirtiéramos,2,0.04807692308,0.4771212547,,sofocante,28,0.6730769231,1.462397998
constantino,88,2.115384615,1.949390007,,invirtieran,4,0.09615384615,0.6989700043,,sofocantes,2,0.04807692308,0.4771212547
constar,4,0.09615384615,0.6989700043,,invirtieras,3,0.07211538462,0.6020599913,,sofocar,14,0.3365384615,1.176091259
constara,3,0.07211538462,0.6020599913,,invirtieron,19,0.4567307692,1.301029996,,sofocarán,3,0.07211538462,0.6020599913
constará,5,0.1201923077,0.7781512504,,invirtió,76,1.826923077,1.886490725,,sofocarás,2,0.04807692308,0.4771212547
constatamos,2,0.04807692308,0.4771212547,,invisibilidad,54,1.298076923,1.740362689,,sofocaré,7,0.1682692308,0.903089987
constatar,20,0.4807692308,1.322219295,,invisible,662,15.91346154,2.821513528,,sofocaría,6,0.1442307692,0.84509804
constatarlo,2,0.04807692308,0.4771212547,,invisibles,140,3.365384615,2.149219113,,sofocarme,3,0.07211538462,0.6020599913
constate,2,0.04807692308,0.4771212547,,invita,373,8.966346154,2.572871602,,sofocarnos,4,0.09615384615,0.6989700043
conste,247,5.9375,2.394451681,,invitaba,32,0.7692307692,1.51851394,,sofocarse,3,0.07211538462,0.6020599913
constelación,44,1.057692308,1.653212514,,invitábamos,6,0.1442307692,0.84509804,,sofocarte,2,0.04807692308,0.4771212547
constelaciones,33,0.7932692308,1.531478917,,invitaban,11,0.2644230769,1.079181246,,sofocas,5,0.1201923077,0.7781512504
consterna,3,0.07211538462,0.6020599913,,invitabas,5,0.1201923077,0.7781512504,,sofocaste,2,0.04807692308,0.4771212547
consternación,11,0.2644230769,1.079181246,,invitación,914,21.97115385,2.961421094,,sofoco,6,0.1442307692,0.84509804
consternada,14,0.3365384615,1.176091259,,invitaciones,186,4.471153846,2.271841607,,sofocó,18,0.4326923077,1.278753601
consternado,30,0.7211538462,1.491361694,,invitada,385,9.254807692,2.586587305,,sofocones,5,0.1201923077,0.7781512504
consternados,9,0.2163461538,1,,invitadas,59,1.418269231,1.77815125,,sofoque,2,0.04807692308,0.4771212547
constesta,3,0.07211538462,0.6020599913,,invitado,1239,29.78365385,3.093421685,,sofoqué,3,0.07211538462,0.6020599913
constipación,11,0.2644230769,1.079181246,,invitados,1090,26.20192308,3.037824751,,sofoquen,2,0.04807692308,0.4771212547
constipada,9,0.2163461538,1,,invitáis,2,0.04807692308,0.4771212547,,software,289,6.947115385,2.462397998
constipado,22,0.5288461538,1.361727836,,invítala,57,1.370192308,1.763427994,,soga,294,7.067307692,2.469822016
constitución,302,7.259615385,2.481442629,,invítalas,3,0.07211538462,0.6020599913,,sogas,57,1.370192308,1.763427994
constitucional,64,1.538461538,1.812913357,,invítale,6,0.1442307692,0.84509804,,soho,81,1.947115385,1.913813852
constitucionales,50,1.201923077,1.707570176,,invítalo,30,0.7211538462,1.491361694,,sois,336,8.076923077,2.527629901
constitucionalidad,3,0.07211538462,0.6020599913,,invitalos,2,0.04807692308,0.4771212547,,soja,143,3.4375,2.158362492
constitucionalmente,10,0.2403846154,1.041392685,,invítalos,10,0.2403846154,1.041392685,,sol,3669,88.19711538,3.564666064
constituciones,2,0.04807692308,0.4771212547,,invítame,49,1.177884615,1.698970004,,sola,8199,197.0913462,3.913813852
constituía,3,0.07211538462,0.6020599913,,invitamos,134,3.221153846,2.130333768,,solamente,2181,52.42788462,3.338854746
constituían,3,0.07211538462,0.6020599913,,invitan,128,3.076923077,2.11058971,,solana,17,0.4086538462,1.255272505
constituida,2,0.04807692308,0.4771212547,,invitando,116,2.788461538,2.068185862,,solano,10,0.2403846154,1.041392685
constituido,11,0.2644230769,1.079181246,,invitándola,6,0.1442307692,0.84509804,,solapa,41,0.9855769231,1.62324929
constituir,3,0.07211538462,0.6020599913,,invitándolo,5,0.1201923077,0.7781512504,,solapaban,2,0.04807692308,0.4771212547
constituirán,3,0.07211538462,0.6020599913,,invitándolos,5,0.1201923077,0.7781512504,,solapada,3,0.07211538462,0.6020599913
constituirse,2,0.04807692308,0.4771212547,,invitándome,24,0.5769230769,1.397940009,,solapado,11,0.2644230769,1.079181246
constituye,73,1.754807692,1.86923172,,invitándonos,2,0.04807692308,0.4771212547,,solapas,5,0.1201923077,0.7781512504
constituyen,21,0.5048076923,1.342422681,,invitándote,9,0.2163461538,1,,solar,688,16.53846154,2.838219222
constituyentes,11,0.2644230769,1.079181246,,invitar,550,13.22115385,2.741151599,,solares,134,3.221153846,2.130333768
constituyeron,3,0.07211538462,0.6020599913,,invitara,69,1.658653846,1.84509804,,solarium,12,0.2884615385,1.113943352
constituyó,3,0.07211538462,0.6020599913,,invitará,26,0.625,1.431363764,,solas,1387,33.34134615,3.142389466
constricción,6,0.1442307692,0.84509804,,invitáramos,3,0.07211538462,0.6020599913,,soldaba,2,0.04807692308,0.4771212547
constriñe,3,0.07211538462,0.6020599913,,invitaran,24,0.5769230769,1.397940009,,soldadito,53,1.274038462,1.73239376
construcción,646,15.52884615,2.810904281,,invitarán,19,0.4567307692,1.301029996,,soldaditos,27,0.6490384615,1.447158031
construcciones,90,2.163461538,1.959041392,,invitaras,32,0.7692307692,1.51851394,,soldado,2261,54.35096154,3.354492601
constructiva,23,0.5528846154,1.380211242,,invitarás,34,0.8173076923,1.544068044,,soldador,39,0.9375,1.602059991
constructivismo,2,0.04807692308,0.4771212547,,invitaré,122,2.932692308,2.089905111,,soldadora,13,0.3125,1.146128036
constructivo,31,0.7451923077,1.505149978,,invitaremos,38,0.9134615385,1.591064607,,soldadores,6,0.1442307692,0.84509804
constructivos,10,0.2403846154,1.041392685,,invitaría,83,1.995192308,1.924279286,,soldados,1948,46.82692308,3.289811839
constructor,62,1.490384615,1.799340549,,invitaríamos,2,0.04807692308,0.4771212547,,soldadura,11,0.2644230769,1.079181246
constructora,55,1.322115385,1.748188027,,invitarían,2,0.04807692308,0.4771212547,,soldaduras,4,0.09615384615,0.6989700043
constructoras,8,0.1923076923,0.9542425094,,invitarías,12,0.2884615385,1.113943352,,soldando,5,0.1201923077,0.7781512504
constructores,59,1.418269231,1.77815125,,invitarla,167,4.014423077,2.225309282,,soldar,24,0.5769230769,1.397940009
construí,151,3.629807692,2.181843588,,invitarlas,23,0.5528846154,1.380211242,,soldarlo,2,0.04807692308,0.4771212547
construía,28,0.6730769231,1.462397998,,invitarle,37,0.8894230769,1.579783597,,soldaron,2,0.04807692308,0.4771212547
construíamos,12,0.2884615385,1.113943352,,invitarles,14,0.3365384615,1.176091259,,soldé,2,0.04807692308,0.4771212547
construían,19,0.4567307692,1.301029996,,invitarlo,99,2.379807692,2,,soleada,25,0.6009615385,1.414973348
construida,176,4.230769231,2.247973266,,invitarlos,89,2.139423077,1.954242509,,soleadas,10,0.2403846154,1.041392685
construída,10,0.2403846154,1.041392685,,invitarme,306,7.355769231,2.487138375,,soleado,147,3.533653846,2.170261715
construidas,22,0.5288461538,1.361727836,,invitarnos,77,1.850961538,1.892094603,,soleados,12,0.2884615385,1.113943352
construido,355,8.533653846,2.551449998,,invitaron,277,6.658653846,2.444044796,,soledad,439,10.55288462,2.643452676
construído,11,0.2644230769,1.079181246,,invitaros,5,0.1201923077,0.7781512504,,soledades,2,0.04807692308,0.4771212547
construidos,43,1.033653846,1.643452676,,invitarte,338,8.125,2.530199698,,solemne,49,1.177884615,1.698970004
construimos,169,4.0625,2.230448921,,invitas,238,5.721153846,2.378397901,,solemnemente,65,1.5625,1.819543936
construímos,3,0.07211538462,0.6020599913,,invitase,5,0.1201923077,0.7781512504,,solemnes,14,0.3365384615,1.176091259
construir,1155,27.76442308,3.062957834,,invitaste,310,7.451923077,2.492760389,,solemnidad,5,0.1201923077,0.7781512504
construirá,19,0.4567307692,1.301029996,,invite,100,2.403846154,2.004321374,,solemos,91,2.1875,1.963787827
construirán,25,0.6009615385,1.414973348,,invité,503,12.09134615,2.702430536,,soles,43,1.033653846,1.643452676
construiré,46,1.105769231,1.672097858,,invítelos,2,0.04807692308,0.4771212547,,solía,3430,82.45192308,3.535420718
construiréis,3,0.07211538462,0.6020599913,,invíteme,4,0.09615384615,0.6989700043,,solíamos,474,11.39423077,2.67669361
construiremos,88,2.115384615,1.949390007,,invitemos,9,0.2163461538,1,,solían,350,8.413461538,2.545307116
construiría,13,0.3125,1.146128036,,inviten,53,1.274038462,1.73239376,,solías,377,9.0625,2.5774918
construiríamos,4,0.09615384615,0.6989700043,,invítenme,3,0.07211538462,0.6020599913,,solicita,160,3.846153846,2.206825876
construirían,10,0.2403846154,1.041392685,,invites,44,1.057692308,1.653212514,,solicitaba,5,0.1201923077,0.7781512504
construirla,34,0.8173076923,1.544068044,,invito,726,17.45192308,2.861534411,,solicitación,2,0.04807692308,0.4771212547
construirlas,8,0.1923076923,0.9542425094,,invitó,784,18.84615385,2.894869657,,solicitada,18,0.4326923077,1.278753601
construirle,12,0.2884615385,1.113943352,,invitro,19,0.4567307692,1.301029996,,solicitado,122,2.932692308,2.089905111
construirles,2,0.04807692308,0.4771212547,,invoca,11,0.2644230769,1.079181246,,solicitados,15,0.3605769231,1.204119983
construirlo,47,1.129807692,1.681241237,,invocación,12,0.2884615385,1.113943352,,solicitamos,68,1.634615385,1.838849091
construirlos,8,0.1923076923,0.9542425094,,invocado,12,0.2884615385,1.113943352,,solicitan,48,1.153846154,1.69019608
construirme,8,0.1923076923,0.9542425094,,invocamos,9,0.2163461538,1,,solicitando,106,2.548076923,2.029383778
construirse,12,0.2884615385,1.113943352,,invocan,3,0.07211538462,0.6020599913,,solicitándole,2,0.04807692308,0.4771212547
construiste,72,1.730769231,1.86332286,,invocando,16,0.3846153846,1.230448921,,solicitándonos,3,0.07211538462,0.6020599913
construísteis,2,0.04807692308,0.4771212547,,invocar,59,1.418269231,1.77815125,,solicitante,23,0.5528846154,1.380211242
construya,45,1.081730769,1.662757832,,invocará,2,0.04807692308,0.4771212547,,solicitantes,9,0.2163461538,1
construyamos,28,0.6730769231,1.462397998,,invocaré,6,0.1442307692,0.84509804,,solicitar,147,3.533653846,2.170261715
construyan,20,0.4807692308,1.322219295,,invocaréis,2,0.04807692308,0.4771212547,,solicitara,3,0.07211538462,0.6020599913
construye,137,3.293269231,2.139879086,,invocas,2,0.04807692308,0.4771212547,,solicitará,7,0.1682692308,0.903089987
constrúyela,3,0.07211538462,0.6020599913,,invocaste,4,0.09615384615,0.6989700043,,solicitarás,2,0.04807692308,0.4771212547
constrúyelo,6,0.1442307692,0.84509804,,invoco,29,0.6971153846,1.477121255,,solicitaré,19,0.4567307692,1.301029996
constrúyeme,2,0.04807692308,0.4771212547,,invocó,13,0.3125,1.146128036,,solicitaremos,3,0.07211538462,0.6020599913
construyen,87,2.091346154,1.944482672,,involucra,198,4.759615385,2.298853076,,solicitarla,4,0.09615384615,0.6989700043
construyendo,325,7.8125,2.5132176,,involucraba,38,0.9134615385,1.591064607,,solicitarle,3,0.07211538462,0.6020599913
construyéndose,3,0.07211538462,0.6020599913,,involucrábamos,2,0.04807692308,0.4771212547,,solicitarlo,10,0.2403846154,1.041392685
construyera,17,0.4086538462,1.255272505,,involucraban,9,0.2163461538,1,,solicitarlos,2,0.04807692308,0.4771212547
construyéramos,8,0.1923076923,0.9542425094,,involucrabas,2,0.04807692308,0.4771212547,,solicitaron,36,0.8653846154,1.568201724
construyeran,16,0.3846153846,1.230448921,,involucrada,360,8.653846154,2.557507202,,solicitas,6,0.1442307692,0.84509804
construyeras,2,0.04807692308,0.4771212547,,involucradas,66,1.586538462,1.826074803,,solicitaste,30,0.7211538462,1.491361694
construyeron,242,5.817307692,2.385606274,,involucrado,907,21.80288462,2.958085849,,solicite,14,0.3365384615,1.176091259
construyes,46,1.105769231,1.672097858,,involucrados,290,6.971153846,2.463892989,,solicité,82,1.971153846,1.919078092
construyo,44,1.057692308,1.653212514,,involúcrame,2,0.04807692308,0.4771212547,,soliciten,9,0.2163461538,1
construyó,430,10.33653846,2.63447727,,involucramos,30,0.7211538462,1.491361694,,solicites,5,0.1201923077,0.7781512504
consuela,114,2.740384615,2.06069784,,involucran,51,1.225961538,1.716003344,,solicito,234,5.625,2.371067862
consuélala,2,0.04807692308,0.4771212547,,involucrando,34,0.8173076923,1.544068044,,solicitó,144,3.461538462,2.161368002
consuélame,4,0.09615384615,0.6989700043,,involucrándome,3,0.07211538462,0.6020599913,,solicitud,516,12.40384615,2.713490543
consuelan,3,0.07211538462,0.6020599913,,involucrándose,2,0.04807692308,0.4771212547,,solicitudes,126,3.028846154,2.103803721
consuelas,5,0.1201923077,0.7781512504,,involucrándote,8,0.1923076923,0.9542425094,,sólida,222,5.336538462,2.348304863
consuélate,5,0.1201923077,0.7781512504,,involucrar,119,2.860576923,2.079181246,,sólidamente,4,0.09615384615,0.6989700043
consuele,17,0.4086538462,1.255272505,,involucrara,32,0.7692307692,1.51851394,,solidaria,21,0.5048076923,1.342422681
consuélela,2,0.04807692308,0.4771212547,,involucrará,11,0.2644230769,1.079181246,,solidarias,2,0.04807692308,0.4771212547
consuelen,8,0.1923076923,0.9542425094,,involucráramos,3,0.07211538462,0.6020599913,,solidaridad,76,1.826923077,1.886490725
consueles,6,0.1442307692,0.84509804,,involucraran,9,0.2163461538,1,,solidario,22,0.5288461538,1.361727836
consuélese,2,0.04807692308,0.4771212547,,involucrarán,4,0.09615384615,0.6989700043,,solidarios,8,0.1923076923,0.9542425094
consuelito,42,1.009615385,1.633468456,,involucraras,20,0.4807692308,1.322219295,,sólidas,60,1.442307692,1.785329835
consuelo,469,11.27403846,2.672097858,,involucrarás,7,0.1682692308,0.903089987,,solidez,9,0.2163461538,1
cónsul,164,3.942307692,2.217483944,,involucraré,13,0.3125,1.146128036,,solidificada,3,0.07211538462,0.6020599913
consulado,261,6.274038462,2.418301291,,involucraremos,6,0.1442307692,0.84509804,,solidificar,5,0.1201923077,0.7781512504
consulados,3,0.07211538462,0.6020599913,,involucraría,23,0.5528846154,1.380211242,,solidificaran,2,0.04807692308,0.4771212547
consulta,292,7.019230769,2.46686762,,involucraríamos,2,0.04807692308,0.4771212547,,solidificó,3,0.07211538462,0.6020599913
consultaba,5,0.1201923077,0.7781512504,,involucrarían,3,0.07211538462,0.6020599913,,sólido,320,7.692307692,2.506505032
consultada,4,0.09615384615,0.6989700043,,involucrarías,3,0.07211538462,0.6020599913,,sólidos,77,1.850961538,1.892094603
consultado,45,1.081730769,1.662757832,,involucrarla,10,0.2403846154,1.041392685,,solís,218,5.240384615,2.340444115
consultados,2,0.04807692308,0.4771212547,,involucrarles,2,0.04807692308,0.4771212547,,solista,57,1.370192308,1.763427994
consúltalo,22,0.5288461538,1.361727836,,involucrarlo,11,0.2644230769,1.079181246,,solistas,8,0.1923076923,0.9542425094
consultamos,11,0.2644230769,1.079181246,,involucrarlos,4,0.09615384615,0.6989700043,,solita,56,1.346153846,1.755874856
consultan,6,0.1442307692,0.84509804,,involucrarme,149,3.581730769,2.176091259,,solitaria,376,9.038461538,2.57634135
