"","X.x","one","participant","three","_","tier_num","tier_name","tier_type","tier_xmin","tier_xmax","xmin","xmax","text","annotation_num","word","rate","gender","X.y","count","count_per_mil","log_freq","duration","X","prob","source","log_spanish","length","log_freq_z","duration_z","length_z","rate_z"
"679",57130,"arm","06136","00150687747","TextGrid",1,"ORT-MAU","IntervalTier",0,5.632,0.826,1.086,"Cuál",2,"cuál",6.56960227272727,"m",24458,15494,372.4519231,4.190191581,0.26,392,4.66992105369138e-05,"spanish",-9.97178329842345,4,0.539585143481986,-0.787604717117498,-1.34363634528995,-1.17370807808507
"680",57410,"arm","06136","00260165323","TextGrid",1,"ORT-MAU","IntervalTier",0,4.608,2.386,2.836,"tarea",8,"tarea",6.51041666666667,"m",87606,1721,41.37019231,3.236033147,0.45,450,0.00447372615749182,"spanish",-5.40953362532169,5,-0.42752876447981,0.774944620930214,-0.577207092710356,-1.19934893368536
"681",57451,"arm","06136","00277027503","TextGrid",1,"ORT-MAU","IntervalTier",0,6.741333,1.816,2.366,"tienda",7,"tienda",9.19699412564251,"m",88576,4249,102.1394231,3.62838893,0.55,451,0.00334262189022343,"spanish",-5.7009997828697,6,-0.0298456113604608,1.59733900937638,0.189222159869235,-0.0354486330945949
"682",57488,"arm","06136","00277027503","TextGrid",1,"ORT-MAU","IntervalTier",0,6.741333,3.716,4.116,"regalo",12,"regalo",9.19699412564251,"m",76914,3950,94.95192308,3.59670703,0.399999999999999,452,0.000429022112015865,"spanish",-7.75400209720404,6,-0.0619576852350334,0.363747426707129,0.189222159869235,-0.0354486330945949
"683",57598,"arm","06136","00279667527","TextGrid",1,"ORT-MAU","IntervalTier",0,6.997333,4.796,5.226,"ciudad",16,"ciudad",8.71760712259942,"m",18148,10980,263.9423077,4.040641892,0.43,258,0.00205419390933917,"spanish",-6.18787176621644,6,0.388004882794104,0.61046574324098,0.189222159869235,-0.243132455899339
"684",57784,"arm","06136","00367218284","TextGrid",1,"ORT-MAU","IntervalTier",0,6.058667,1.936,2.376,"mejor",7,"mejor",5.94190108154153,"m",59153,48850,1174.278846,4.688873458,0.44,445,0.000722014294513127,"spanish",-7.2334656207728,5,1.04503807635958,0.692705182085599,-0.577207092710356,-1.4456457445988
"685",57817,"arm","06136","00383702325","TextGrid",1,"ORT-MAU","IntervalTier",0,3.498667,0.756,1.026,"Cómo",2,"cómo",4.57317029600131,"m",19583,96683,2324.110577,4.98535461,0.27,50,0.000440345005752383,"spanish",-7.72795203431821,4,1.34554482170764,-0.705365278272882,-1.34363634528995,-2.03861810331329
"686",57942,"arm","06136","00389029506","TextGrid",1,"ORT-MAU","IntervalTier",0,4.778667,1.816,2.086,"tiene",5,"tiene",7.11495486084299,"m",88587,79362,1907.740385,4.899618076,0.27,72,0.00223131625414739,"spanish",-6.10516361914165,5,1.25864416506906,-0.705365278272884,-0.577207092710356,-0.937446123636232
"687",57961,"arm","06136","00389029506","TextGrid",1,"ORT-MAU","IntervalTier",0,4.778667,2.616,3.226,"amarillo",9,"amarillo",7.11495486084299,"m",5503,701,16.85096154,2.846337112,0.61,144,0.00639271858141671,"spanish",-5.05259565796674,8,-0.822516055789617,2.09077564244408,1.72208066502842,-0.937446123636232
"688",58023,"arm","06136","00442273259","TextGrid",1,"ORT-MAU","IntervalTier",0,4.949333,1.396,1.876,"música",5,"música",7.27370738642965,"m",61881,5829,140.1201923,3.765668555,0.48,366,0.00208193945044958,"spanish",-6.1744553916092,6,0.109297983546211,1.02166293746407,0.189222159869235,-0.868670100956322
"689",58031,"arm","06136","00442273259","TextGrid",1,"ORT-MAU","IntervalTier",0,4.949333,1.876,2.496,"clásica",6,"clásica",7.27370738642965,"m",18225,294,7.067307692,2.469822016,0.62,453,0.00134479150225047,"spanish",-6.61151629485885,7,-1.20414343854267,2.1730150812887,0.955651412448826,-0.868670100956322
"690",58153,"arm","06136","00486481946","TextGrid",1,"ORT-MAU","IntervalTier",0,5.802667,2.296,2.816,"francés",6,"francés",5.34237101663769,"m",44377,1599,38.4375,3.204119983,0.52,454,0.0011060930627012,"spanish",-6.80692123593072,7,-0.459875242435342,1.35062069284253,0.955651412448826,-1.7053788933392
"691",58201,"arm","06136","00527044669","TextGrid",1,"ORT-MAU","IntervalTier",0,7.594667,2.326,2.606,"Arte",8,"arte",8.03195189466503,"m",9295,2661,63.96634615,3.425208051,0.28,455,0.0139136016372363,"spanish",-4.27488838224585,4,-0.235785261329328,-0.623125839428268,-1.34363634528995,-0.540177427831281
"692",58499,"arm","06136","00593166521","TextGrid",1,"ORT-MAU","IntervalTier",0,6.058667,3.286,3.616,"esas",11,"esas",7.09727073628572,"m",37983,13908,334.3269231,4.143295907,0.33,254,0.00128040843379026,"spanish",-6.66057616305001,4,0.492052724407187,-0.211928645205182,-1.34363634528995,-0.945107379714713
"693",58505,"arm","06136","00593166521","TextGrid",1,"ORT-MAU","IntervalTier",0,6.058667,3.616,3.866,"horas",12,"horas",7.09727073628572,"m",48197,13050,313.7019231,4.11564379,0.25,456,0.00393559294954389,"spanish",-5.53769372243075,5,0.464025149549229,-0.869844155962116,-0.577207092710356,-0.945107379714713
"694",58517,"arm","06136","00598152885","TextGrid",1,"ORT-MAU","IntervalTier",0,5.632,0.616,0.946,"Cuesta",2,"cuesta",6.39204545454546,"m",24739,2036,48.94230769,3.308991029,0.33,213,0.00814240368721122,"spanish",-4.81066984928897,6,-0.353580267182729,-0.211928645205183,0.189222159869235,-1.25063064488593
"695",58581,"arm","06136","00598640324","TextGrid",1,"ORT-MAU","IntervalTier",0,5.802667,1.006,1.276,"puedo",4,"puedo",8.09972379941844,"m",73055,84201,2024.0625,4.925322407,0.27,160,0.000377565750341257,"spanish",-7.88176583135214,5,1.28469750707091,-0.705365278272882,-0.577207092710356,-0.510816748111972
"696",58588,"arm","06136","00598640324","TextGrid",1,"ORT-MAU","IntervalTier",0,5.802667,1.276,1.696,"mandar",5,"mandar",8.09972379941844,"m",57688,669,16.08173077,2.826074803,0.42,51,0.00286863755224225,"spanish",-5.85391808239913,6,-0.843053484525817,0.528226304396366,0.189222159869235,-0.510816748111972
"697",58735,"arm","06136","00603710197","TextGrid",1,"ORT-MAU","IntervalTier",0,7.850667,4.976,5.446,"serio",18,"serio",7.64266271897662,"m",83553,22840,549.0384615,4.358715114,0.47,457,0.00211243112914165,"spanish",-6.15991580085414,5,0.710396873248826,0.939423498619447,-0.577207092710356,-0.708828358436943
"698",58783,"arm","06136","00608530830","TextGrid",1,"ORT-MAU","IntervalTier",0,5.376,2.186,2.666,"clásico",10,"clásico",7.25446428571429,"m",18228,696,16.73076923,2.843232778,0.48,458,0.00101194135505481,"spanish",-6.89588465934659,7,-0.825662540146279,1.02166293746407,0.955651412448826,-0.877006748996034
"699",58796,"arm","06136","00608530830","TextGrid",1,"ORT-MAU","IntervalTier",0,5.376,2.766,3.106,"Juan",12,"juan",7.25446428571429,"m",54110,1118,26.875,3.048830087,0.34,459,0.0011435725431999,"spanish",-6.77359810689852,4,-0.617273650116912,-0.129689206360568,-1.34363634528995,-0.877006748996034
"700",58871,"arm","06136","00659489362","TextGrid",1,"ORT-MAU","IntervalTier",0,6.656,1.076,1.466,"buscando",3,"buscando",8.11298076923077,"m",14317,8174,196.4903846,3.912487761,0.39,80,0.00426797010219371,"spanish",-5.45661695067642,8,0.258110686991337,0.281507987862516,1.72208066502842,-0.505073458969892
"701",58900,"arm","06136","00659489362","TextGrid",1,"ORT-MAU","IntervalTier",0,6.656,2.256,2.886,"famosas",7,"famosas",8.11298076923077,"m",42599,139,3.341346154,2.146128036,0.63,460,0.00167030816531016,"spanish",-6.39474713945122,7,-1.53223250512373,2.25525452013332,0.955651412448826,-0.505073458969892
"702",58957,"arm","06136","00675104518","TextGrid",1,"ORT-MAU","IntervalTier",0,5.802667,1.236,1.486,"está",4,"está",8.09972379941844,"m",39521,263506,6334.278846,5.420792157,0.25,128,0.000621937105970612,"spanish",-7.38267158614052,4,1.78689469898857,-0.869844155962116,-1.34363634528995,-0.510816748111972
"703",59058,"arm","06136","00680586931","TextGrid",1,"ORT-MAU","IntervalTier",0,6.997333,3.006,3.386,"rápido",8,"rápido",6.28811005564549,"m",74165,12506,300.625,4.09715315,0.38,168,0.00127381628513948,"spanish",-6.66573793541767,6,0.445283445368983,0.199268549017903,0.189222159869235,-1.29565835909441
"704",59066,"arm","06136","00680586931","TextGrid",1,"ORT-MAU","IntervalTier",0,6.997333,3.386,3.986,"posible",9,"posible",6.28811005564549,"m",69936,8524,204.9038462,3.930694388,0.6,169,0.000644558074428738,"spanish",-7.34694563191953,7,0.276564521869636,2.00853620359947,0.955651412448826,-1.29565835909441
"705",59127,"arm","06136","00697863066","TextGrid",1,"ORT-MAU","IntervalTier",0,5.376,3.086,3.336,"gran",10,"gran",7.9985119047619,"m",46267,23402,562.5480769,4.369271533,0.25,461,0.00150282703534295,"spanish",-6.50040725444561,4,0.721096626318527,-0.869844155962116,-1.34363634528995,-0.554664564306714
"706",59167,"arm","06136","00701534696","TextGrid",1,"ORT-MAU","IntervalTier",0,5.12,1.416,1.656,"tres",5,"tres",7.6171875,"m",90741,24142,580.3365385,4.382791234,0.24,56,0.001723985042309,"spanish",-6.36311678293315,4,0.734799896554028,-0.952083594806732,-1.34363634528995,-0.71986493395999
"707",59345,"arm","06136","00720670550","TextGrid",1,"ORT-MAU","IntervalTier",0,7.594667,4.346,4.556,"para",12,"para",8.82197994987799,"m",65603,271407,6524.206731,5.433622645,0.21,75,0.00359680966564784,"spanish",-5.62770803041769,4,1.79989939815443,-1.19880191134058,-1.34363634528995,-0.197915235514655
"708",59406,"arm","06136","00743175937","TextGrid",1,"ORT-MAU","IntervalTier",0,6.826667,0.856,1.096,"Quiero",2,"quiero",8.49609333515169,"m",73716,82097,1973.485577,4.914332577,0.24,11,0.00232463730339408,"spanish",-6.06419125065204,6,1.27355845818719,-0.952083594806732,0.189222159869235,-0.339098408019587
"709",59462,"arm","06136","00743175937","TextGrid",1,"ORT-MAU","IntervalTier",0,6.826667,2.916,3.226,"cueste",13,"cueste",8.49609333515169,"m",24742,283,6.802884615,2.45331834,0.31,462,0.00477740510038982,"spanish",-5.34385774591112,6,-1.22087119991159,-0.376407522894416,0.189222159869235,-0.339098408019587
"710",59479,"arm","06136","00743175937","TextGrid",1,"ORT-MAU","IntervalTier",0,6.826667,3.806,4.046,"ocho",16,"ocho",8.49609333515169,"m",63577,3998,96.10576923,3.601951404,0.24,271,0.000151626814576299,"spanish",-8.79408822324455,4,-0.0566421036154374,-0.952083594806731,-1.34363634528995,-0.339098408019587
"711",59627,"arm","06136","00762937204","TextGrid",1,"ORT-MAU","IntervalTier",0,6.4,3.206,3.476,"quiero",16,"quiero",7.8125,"m",73716,82097,1973.485577,4.914332577,0.27,11,0.00232463730339408,"spanish",-6.06419125065204,6,1.27355845818719,-0.705365278272882,0.189222159869235,-0.635250110479043
"712",59703,"arm","06136","00763976502","TextGrid",1,"ORT-MAU","IntervalTier",0,7.509333,2.786,3.416,"tarjeta",9,"tarjeta",9.45490098787735,"m",87613,3148,75.67307692,3.498172661,0.63,463,0.00169358329053963,"spanish",-6.38090870443011,7,-0.161829944680093,2.25525452013331,0.955651412448826,0.0762838142527387
"713",60031,"arm","06136","00822284334","TextGrid",1,"ORT-MAU","IntervalTier",0,7.936,2.036,2.366,"tomes",7,"tomes",8.31653225806452,"m",89187,880,21.15384615,2.944975908,0.33,464,0.00185809747767132,"spanish",-6.28820217620385,5,-0.72253795144452,-0.211928645205182,-0.577207092710356,-0.416889275689499
"714",60143,"arm","06136","00827639583","TextGrid",1,"ORT-MAU","IntervalTier",0,5.205333,2.516,2.966,"flores",9,"flores",6.33965204531583,"m",43744,2280,54.80769231,3.358125285,0.45,465,0.00408204153711965,"spanish",-5.50115803896775,6,-0.303778870850938,0.774944620930217,0.189222159869235,-1.27332893134241
"715",60367,"arm","06136","00874772891","TextGrid",1,"ORT-MAU","IntervalTier",0,5.973333,2.466,2.746,"cuando",8,"cuando",8.03571473413587,"m",24471,90151,2167.091346,4.954975366,0.28,162,0.00245252475477503,"spanish",-6.01063727288557,6,1.31475309117438,-0.623125839428268,0.189222159869235,-0.538547260803505
"716",60562,"arm","06136","00919299150","TextGrid",1,"ORT-MAU","IntervalTier",0,7.594667,1.046,1.506,"cartera",5,"cartera",9.61200800509094,"m",16233,755,18.14903846,2.878521796,0.46,466,0.00242116701740798,"spanish",-6.02350561645487,7,-0.789894371160924,0.857184059774832,0.955651412448826,0.144346956801967
"717",60641,"arm","06136","00919299150","TextGrid",1,"ORT-MAU","IntervalTier",0,7.594667,4.666,4.916,"para",18,"para",9.61200800509094,"m",65603,271407,6524.206731,5.433622645,0.25,75,0.00359680966564784,"spanish",-5.62770803041769,4,1.79989939815443,-0.869844155962116,-1.34363634528995,0.144346956801967
"718",60647,"arm","06136","00919299150","TextGrid",1,"ORT-MAU","IntervalTier",0,7.594667,4.916,5.326,"salir",19,"salir",9.61200800509094,"m",81981,17219,413.9182692,4.236033147,0.409999999999999,124,0.00132708845531014,"spanish",-6.624767867745,5,0.586049141976966,0.445986865551743,-0.577207092710356,0.144346956801967
"719",60763,"arm","06136","00975812817","TextGrid",1,"ORT-MAU","IntervalTier",0,5.632,0.766,1.116,"clases",3,"clases",7.10227272727273,"m",18224,2280,54.80769231,3.358125285,0.35,467,0.00184393167633141,"spanish",-6.29585520641519,6,-0.303778870850938,-0.0474497675159492,0.189222159869235,-0.942940377682487
"720",60777,"arm","06136","00975812817","TextGrid",1,"ORT-MAU","IntervalTier",0,5.632,1.336,1.796,"aprender",5,"aprender",7.10227272727273,"m",7762,2708,65.09615385,3.432809005,0.46,126,0.0124747127871631,"spanish",-4.38405166068269,8,-0.228081102286934,0.857184059774832,1.72208066502842,-0.942940377682487
"721",60793,"arm","06136","00975812817","TextGrid",1,"ORT-MAU","IntervalTier",0,5.632,1.936,2.656,"andar",8,"andar",7.10227272727273,"m",6067,1304,31.34615385,3.115610512,0.72,468,0.00899443525764216,"spanish",-4.71114919758153,5,-0.549586486753119,2.99540946973487,-0.577207092710356,-0.942940377682487
"722",60994,"arm","06136","01034432964","TextGrid",1,"ORT-MAU","IntervalTier",0,4.096,1.016,1.326,"poco",4,"poco",5.126953125,"m",69345,36391,874.7836538,4.561005924,0.31,32,0.000271501596711907,"spanish",-8.21154253753241,4,0.915434368944071,-0.376407522894416,-1.34363634528995,-1.79870393334207
"723",61039,"arm","06136","01039546194","TextGrid",1,"ORT-MAU","IntervalTier",0,5.034667,1.836,2.196,"está",6,"está",6.15730891437309,"m",39521,263506,6334.278846,5.420792157,0.36,128,0.000621937105970612,"spanish",-7.38267158614052,4,1.78689469898857,0.0347896713286675,-1.34363634528995,-1.35232506235135
"724",61086,"arm","06136","01041406305","TextGrid",1,"ORT-MAU","IntervalTier",0,4.437333,1.606,1.976,"mejor",6,"mejor",5.40865425245299,"m",59153,48850,1174.278846,4.688873458,0.37,445,0.000722014294513127,"spanish",-7.2334656207728,5,1.04503807635958,0.117029110173282,-0.577207092710356,-1.67666314653212
"725",61266,"arm","06136","01088379245","TextGrid",1,"ORT-MAU","IntervalTier",0,8.704,4.026,4.296,"usas",16,"usas",9.42095588235294,"m",91610,942,22.64423077,2.974511693,0.27,469,0.00128040843379026,"spanish",-6.66057616305001,4,-0.692601132318662,-0.705365278272879,-1.34363634528995,0.0615778475993495
"726",61518,"arm","06136","01139366218","TextGrid",1,"ORT-MAU","IntervalTier",0,7.509333,4.866,5.386,"ayudar",16,"ayudar",8.25639241194924,"m",11736,6932,166.6346154,3.8409212,0.52,110,0.00314915263077854,"spanish",-5.76062186843528,6,0.185572401920646,1.35062069284254,0.189222159869235,-0.442943534701164
"727",61545,"arm","06136","01149545609","TextGrid",1,"ORT-MAU","IntervalTier",0,4.352,1.326,1.636,"está",5,"está",5.51470588235294,"m",39521,263506,6334.278846,5.420792157,0.31,128,0.000621937105970612,"spanish",-7.38267158614052,4,1.78689469898857,-0.376407522894418,-1.34363634528995,-1.6307186220196
"728",61554,"arm","06136","01149545609","TextGrid",1,"ORT-MAU","IntervalTier",0,4.352,1.776,2.016,"llena",7,"llena",5.51470588235294,"m",56381,2198,52.83653846,3.342225229,0.24,172,0.00443699196877731,"spanish",-5.41777861664395,5,-0.319894816323964,-0.952083594806732,-0.577207092710356,-1.6307186220196
"729",61634,"arm","06136","01203265757","TextGrid",1,"ORT-MAU","IntervalTier",0,4.181333,0.916,1.326,"parece",3,"parece",4.06568909962445,"m",65800,37122,892.3557692,4.569643065,0.41,30,0.00412890100557028,"spanish",-5.48974400776635,6,0.924188784236624,0.44598686555175,0.189222159869235,-2.25847311439209
"730",61673,"arm","06136","01227196140","TextGrid",1,"ORT-MAU","IntervalTier",0,5.461333,1.446,1.856,"cartera",5,"cartera",7.32421919703486,"m",16233,755,18.14903846,2.878521796,0.41,466,0.00242116701740798,"spanish",-6.02350561645487,7,-0.789894371160924,0.445986865551751,0.955651412448826,-0.84678697551344
"731",61809,"arm","06136","01254223574","TextGrid",1,"ORT-MAU","IntervalTier",0,4.949333,1.206,1.466,"tipo",4,"tipo",8.48599195083459,"m",88724,29901,718.7740385,4.475700237,0.26,28,5.06400856622041e-05,"spanish",-9.89076708853808,4,0.828970409305754,-0.787604717117499,-1.34363634528995,-0.343474609496218
"732",61853,"arm","06136","01254223574","TextGrid",1,"ORT-MAU","IntervalTier",0,4.949333,3.256,3.826,"clásica",13,"clásica",8.48599195083459,"m",18225,294,7.067307692,2.469822016,0.57,453,0.00134479150225047,"spanish",-6.61151629485885,7,-1.20414343854267,1.76181788706562,0.955651412448826,-0.343474609496218
"733",62074,"arm","06136","01328075180","TextGrid",1,"ORT-MAU","IntervalTier",0,6.144,3.386,3.696,"para",8,"para",8.30078125,"m",65603,271407,6524.206731,5.433622645,0.31,75,0.00359680966564784,"spanish",-5.62770803041769,4,1.79989939815443,-0.376407522894416,-1.34363634528995,-0.423713051776673
"734",62191,"arm","06136","01336081054","TextGrid",1,"ORT-MAU","IntervalTier",0,4.949333,1.016,1.546,"jabón",4,"jabón",5.85937539462388,"m",53816,406,9.759615385,2.609594409,0.53,470,0.000170290251024423,"spanish",-8.67800621782724,5,-1.06247322906528,1.43286013168715,-0.577207092710356,-1.48139817432645
"735",62217,"arm","06136","01336081054","TextGrid",1,"ORT-MAU","IntervalTier",0,4.949333,2.556,2.916,"piel",9,"piel",5.85937539462388,"m",68517,2395,57.57211538,3.379486814,0.36,471,0.00123196667072295,"spanish",-6.69914346722137,4,-0.282127297008403,0.0347896713286657,-1.34363634528995,-1.48139817432645
"736",62336,"arm","06136","01358826495","TextGrid",1,"ORT-MAU","IntervalTier",0,3.754667,1.246,1.876,"cansado",4,"cansado",4.26136325804659,"m",15558,2144,51.53846154,3.331427297,0.63,140,0.00309869519811475,"spanish",-5.77677415992987,7,-0.330839361634586,2.25525452013331,0.955651412448826,-2.17370161039377
"737",62371,"arm","06136","01361315959","TextGrid",1,"ORT-MAU","IntervalTier",0,7.68,1.476,1.936,"página",5,"página",10.0260416666667,"m",65259,1275,30.64903846,3.105850674,0.46,472,0.00106278512615028,"spanish",-6.84686233914241,6,-0.559478842920516,0.857184059774832,0.189222159869235,0.323717888971712
"738",62393,"arm","06136","01361315959","TextGrid",1,"ORT-MAU","IntervalTier",0,7.68,2.486,2.746,"leer",8,"leer",10.0260416666667,"m",55237,3076,73.94230769,3.488127496,0.26,473,0.00277622609822744,"spanish",-5.88666279216597,4,-0.172011501990806,-0.787604717117501,-1.34363634528995,0.323717888971712
"739",62399,"arm","06136","01361315959","TextGrid",1,"ORT-MAU","IntervalTier",0,7.68,2.746,3.036,"sobre",9,"sobre",10.0260416666667,"m",84415,46931,1128.149038,4.671469062,0.29,27,0.000892318474801213,"spanish",-7.02168745457542,5,1.02739736509876,-0.540886400583649,-0.577207092710356,0.323717888971712
"740",62499,"arm","06136","01378952879","TextGrid",1,"ORT-MAU","IntervalTier",0,6.656,0.946,1.366,"entiendo",3,"entiendo",8.86418269230769,"m",36930,13794,331.5865385,4.139721705,0.42,44,0.0069106382034555,"spanish",-4.97469328606721,8,0.488429992226774,0.528226304396367,1.72208066502842,-0.179631830197018
